item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,passive,passive,a teacher is dragged by a student .,a girl drags a guest .,a guest is dragged by a girl .,a teacher is dragged by a student .,full_sentence_processing,-4.928571428571429,-3.7265625,1.2020089285714288,-34.5,-29.8125,4.6875,7,8,passive,1,0,-1.2020089285714288,llama_overlap_core,LLaMA lexical-overlap CORE,llama,lexical_overlap,core_core,passive,1,1.2020089285714288
0,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a girl drags a guest .,a guest is dragged by a girl .,NA,full_sentence_processing,-6.129464285714286,-6.05859375,0.07087053571428559,-42.90625,-48.46875,-5.5625,7,8,passive,1,0,-0.07087053571428559,llama_overlap_core,LLaMA lexical-overlap CORE,llama,lexical_overlap,core_core,no_prime_empty,1,0.07087053571428559
1,processing_teacher_forced,passive,passive,a guy is beaten by a guest .,a student beats a teacher .,a teacher is beaten by a student .,a guy is beaten by a guest .,full_sentence_processing,-3.0182291666666665,-1.7802734375,1.2379557291666663,-18.109375,-14.2421875,3.8671875,6,8,passive,1,0,-1.2379557291666663,llama_overlap_core,LLaMA lexical-overlap CORE,llama,lexical_overlap,core_core,passive,1,1.2379557291666663
1,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a student beats a teacher .,a teacher is beaten by a student .,NA,full_sentence_processing,-5.921875,-4.2890625,1.6328125,-35.53125,-34.3125,1.21875,6,8,passive,1,0,-1.6328125,llama_overlap_core,LLaMA lexical-overlap CORE,llama,lexical_overlap,core_core,no_prime_empty,1,1.6328125
2,processing_teacher_forced,passive,passive,an author is killed by an aunt .,a mayor kills a minister .,a minister is killed by a mayor .,an author is killed by an aunt .,full_sentence_processing,-4.291666666666667,-2.962890625,1.328776041666667,-25.75,-23.703125,2.046875,6,8,passive,1,0,-1.328776041666667,llama_overlap_core,LLaMA lexical-overlap CORE,llama,lexical_overlap,core_core,passive,1,1.328776041666667
2,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a mayor kills a minister .,a minister is killed by a mayor .,NA,full_sentence_processing,-6.729166666666667,-5.37109375,1.358072916666667,-40.375,-42.96875,-2.59375,6,8,passive,1,0,-1.358072916666667,llama_overlap_core,LLaMA lexical-overlap CORE,llama,lexical_overlap,core_core,no_prime_empty,1,1.358072916666667
3,processing_teacher_forced,passive,passive,a winner is hurried by a wife .,a hero hurries a husband .,a husband is hurried by a hero .,a winner is hurried by a wife .,full_sentence_processing,-4.366071428571429,-3.01953125,1.3465401785714288,-30.5625,-24.15625,6.40625,7,8,passive,1,0,-1.3465401785714288,llama_overlap_core,LLaMA lexical-overlap CORE,llama,lexical_overlap,core_core,passive,1,1.3465401785714288
3,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a hero hurries a husband .,a husband is hurried by a hero .,NA,full_sentence_processing,-7.017857142857143,-6.38671875,0.6311383928571432,-49.125,-51.09375,-1.96875,7,8,passive,1,0,-0.6311383928571432,llama_overlap_core,LLaMA lexical-overlap CORE,llama,lexical_overlap,core_core,no_prime_empty,1,0.6311383928571432
4,processing_teacher_forced,passive,passive,a winner is judged by a wife .,a hero judges a husband .,a husband is judged by a hero .,a winner is judged by a wife .,full_sentence_processing,-4.989583333333333,-2.724609375,2.264973958333333,-29.9375,-21.796875,8.140625,6,8,passive,1,0,-2.264973958333333,llama_overlap_core,LLaMA lexical-overlap CORE,llama,lexical_overlap,core_core,passive,1,2.264973958333333
4,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a hero judges a husband .,a husband is judged by a hero .,NA,full_sentence_processing,-7.869791666666667,-5.83984375,2.029947916666667,-47.21875,-46.71875,0.5,6,8,passive,1,0,-2.029947916666667,llama_overlap_core,LLaMA lexical-overlap CORE,llama,lexical_overlap,core_core,no_prime_empty,1,2.029947916666667
