dataset_id,dataset_label,analysis_id,analysis_group,measure,direction,question,reference_condition,target_condition,observed_reference,observed_target,observed_target_minus_reference,emmean_reference,emmean_target,emmean_reference_ci_low,emmean_reference_ci_high,emmean_target_ci_low,emmean_target_ci_high,fixed_effect_estimate,fixed_effect_ci_low,fixed_effect_ci_high,fixed_effect_statistic,fixed_effect_p,model_error
llama_overlap_core,LLaMA lexical-overlap CORE,overall_prime_active_vs_passive,overall_prime_contrast,logprob,passive,Does a passive prime yield more passive preference than an active prime?,active,passive,0.3139691512372177,1.6420909049717642,1.3281217537345467,0.3139691512372011,1.6420909049717471,0.2930832819305804,0.33485502054382177,1.6212050356651264,1.6629767742783679,1.328121753734546,1.3108015643582323,1.3454419431108597,150.37867582553247,0,NA
llama_overlap_core,LLaMA lexical-overlap CORE,baseline_eos_vs_empty,baseline_bias,logprob,passive,Is the empty baseline more passive-biased than the EOS baseline?,no_prime_eos,no_prime_empty,1.3939788363762975,1.2676283780238857,-0.12635045835241177,1.3939788363763017,1.2676283780238926,1.3672930516521138,1.4206646211004896,1.2409425932997047,1.2943141627480805,-0.12635045835240905,-0.14403517690222575,-0.10866573980259234,-14.011339991473305,1.0898459584654993e-42,NA
llama_overlap_core,LLaMA lexical-overlap CORE,baseline_eos_vs_filler,baseline_bias,logprob,passive,Is the filler baseline more passive-biased than the EOS baseline?,no_prime_eos,filler,1.3939788363762975,1.135012964195093,-0.2589658721812045,1.3939788363762728,1.1350129641950768,1.36838404936428,1.4195736233882656,1.109418177183084,1.1606077512070696,-0.25896587218119616,-0.27859771164791636,-0.23933403271447595,-25.8691728441607,3.679066846298973e-128,NA
llama_overlap_core,LLaMA lexical-overlap CORE,baseline_empty_vs_filler,baseline_bias,logprob,passive,Is the filler baseline more passive-biased than the empty baseline?,no_prime_empty,filler,1.2676283780238857,1.135012964195093,-0.13261541382879272,1.2676283780239095,1.1350129641951225,1.2430784728135438,1.2921782832342752,1.1104630589847568,1.1595628694054883,-0.13261541382878697,-0.15103232684472861,-0.11419850081284534,-14.121413503633308,2.632074167439162e-43,NA
llama_overlap_core,LLaMA lexical-overlap CORE,active_priming_vs_no_prime_eos,active_priming,logprob,active,Does an active prime increase active preference relative to the EOS baseline?,no_prime_eos,active,-1.3939788363762975,-0.3139691512372177,1.0800096851390797,-1.3939788363763137,-0.31396915123722713,-1.4190154288067627,-1.3689422439458647,-0.3390057436676761,-0.28893255880677815,1.0800096851390866,1.057971441771975,1.1020479285061981,96.1062601884843,0,NA
llama_overlap_core,LLaMA lexical-overlap CORE,active_priming_vs_no_prime_empty,active_priming,logprob,active,Does an active prime increase active preference relative to the empty baseline?,no_prime_empty,active,-1.2676283780238857,-0.3139691512372177,0.953659226786668,-1.2676283780239175,-0.313969151237246,-1.2915957663031215,-1.2436609897447135,-0.33793653951645,-0.29000176295804203,0.9536592267866715,0.9325167264345161,0.9748017271388268,88.45815375165093,0,NA
llama_overlap_core,LLaMA lexical-overlap CORE,active_priming_vs_filler,active_priming,logprob,active,Does an active prime increase active preference relative to the filler baseline?,filler,active,-1.135012964195093,-0.3139691512372177,0.8210438129578753,-1.135012964195093,-0.3139691512372176,-1.1577593423123622,-1.1122665860778238,-0.3367155293544868,-0.2912227731199484,0.8210438129578754,0.8016158070022503,0.8404718189135005,82.8779704085742,0,NA
llama_overlap_core,LLaMA lexical-overlap CORE,passive_priming_vs_no_prime_eos,passive_priming,logprob,passive,Does a passive prime increase passive preference relative to the EOS baseline?,no_prime_eos,passive,1.3939788363762975,1.6420909049717642,0.24811206859546675,1.3939788363762553,1.6420909049717372,1.3700223140738956,1.417935358678615,1.6181343826693775,1.6660474272740968,0.24811206859548177,0.22514773534123797,0.2710764018497256,21.18824818175674,2.242065491483156e-90,NA
llama_overlap_core,LLaMA lexical-overlap CORE,passive_priming_vs_no_prime_empty,passive_priming,logprob,passive,Does a passive prime increase passive preference relative to the empty baseline?,no_prime_empty,passive,1.2676283780238857,1.6420909049717642,0.3744625269478785,1.2676283780238686,1.6420909049717554,1.2447915725774548,1.2904651834702825,1.6192540995253415,1.6649277104181692,0.37446252694788673,0.3523920730771736,0.3965329808185999,33.27347053560381,5.4994248457226864e-195,NA
llama_overlap_core,LLaMA lexical-overlap CORE,passive_priming_vs_filler,passive_priming,logprob,passive,Does a passive prime increase passive preference relative to the filler baseline?,filler,passive,1.135012964195093,1.6420909049717642,0.5070779407766712,1.1350129641950482,1.642090904971726,1.1134611266660848,1.1565648017240115,1.6205390674427627,1.6636427425006894,0.5070779407766778,0.48734770206250166,0.5268081794908539,50.401490581813505,0,NA
