dataset_id,dataset_label,analysis_id,analysis_group,measure,direction,question,reference_condition,target_condition,observed_reference,observed_target,observed_target_minus_reference,emmean_reference,emmean_target,emmean_reference_ci_low,emmean_reference_ci_high,emmean_target_ci_low,emmean_target_ci_high,fixed_effect_estimate,fixed_effect_ci_low,fixed_effect_ci_high,fixed_effect_statistic,fixed_effect_p,model_error
llama_strict_core,LLaMA lexically controlled CORE,overall_prime_active_vs_passive,overall_prime_contrast,logprob,passive,Does a passive prime yield more passive preference than an active prime?,active,passive,0.6695756633232218,1.371847643729968,0.7022719804067462,0.6695756633232067,1.37184764372996,0.6487765564710823,0.6903747701753311,1.3510485368778355,1.3926467505820845,0.7022719804067533,0.6879467568880223,0.7165972039254843,96.1401811916696,0,NA
llama_strict_core,LLaMA lexically controlled CORE,baseline_eos_vs_empty,baseline_bias,logprob,passive,Is the empty baseline more passive-biased than the EOS baseline?,no_prime_eos,no_prime_empty,1.3939788363762975,1.2676283780238857,-0.12635045835241177,1.3939788363763017,1.2676283780238926,1.3672930516521138,1.4206646211004896,1.2409425932997047,1.2943141627480805,-0.12635045835240905,-0.14403517690222575,-0.10866573980259234,-14.011339991473305,1.0898459584654993e-42,NA
llama_strict_core,LLaMA lexically controlled CORE,baseline_eos_vs_filler,baseline_bias,logprob,passive,Is the filler baseline more passive-biased than the EOS baseline?,no_prime_eos,filler,1.3939788363762975,1.135012964195093,-0.2589658721812045,1.3939788363762728,1.1350129641950768,1.36838404936428,1.4195736233882656,1.109418177183084,1.1606077512070696,-0.25896587218119616,-0.27859771164791636,-0.23933403271447595,-25.8691728441607,3.679066846298973e-128,NA
llama_strict_core,LLaMA lexically controlled CORE,baseline_empty_vs_filler,baseline_bias,logprob,passive,Is the filler baseline more passive-biased than the empty baseline?,no_prime_empty,filler,1.2676283780238857,1.135012964195093,-0.13261541382879272,1.2676283780239095,1.1350129641951225,1.2430784728135438,1.2921782832342752,1.1104630589847568,1.1595628694054883,-0.13261541382878697,-0.15103232684472861,-0.11419850081284534,-14.121413503633308,2.632074167439162e-43,NA
llama_strict_core,LLaMA lexically controlled CORE,active_priming_vs_no_prime_eos,active_priming,logprob,active,Does an active prime increase active preference relative to the EOS baseline?,no_prime_eos,active,-1.3939788363762975,-0.6695756633232218,0.7244031730530757,-1.3939788363762746,-0.6695756633231977,-1.4186864153891634,-1.3692712573633858,-0.6942832423360866,-0.6448680843103088,0.7244031730530769,0.703962210426696,0.7448441356794577,69.49923145914916,0,NA
llama_strict_core,LLaMA lexically controlled CORE,active_priming_vs_no_prime_empty,active_priming,logprob,active,Does an active prime increase active preference relative to the empty baseline?,no_prime_empty,active,-1.2676283780238857,-0.6695756633232218,0.5980527147006639,-1.2676283780238844,-0.6695756633232222,-1.2912518668678805,-1.2440048891798883,-0.6931991521672183,-0.645952174479226,0.5980527147006622,0.5780865079432774,0.618018921458047,58.74148268439735,0,NA
llama_strict_core,LLaMA lexically controlled CORE,active_priming_vs_filler,active_priming,logprob,active,Does an active prime increase active preference relative to the filler baseline?,filler,active,-1.135012964195093,-0.6695756633232218,0.4654373008718712,-1.1350129641950515,-0.6695756633231869,-1.1573966905350617,-1.1126292378550413,-0.6919593896631969,-0.6471919369831768,0.4654373008718647,0.4484704858118381,0.48240411593189125,53.79747119123499,0,NA
llama_strict_core,LLaMA lexically controlled CORE,passive_priming_vs_no_prime_eos,passive_priming,logprob,passive,Does a passive prime increase passive preference relative to the EOS baseline?,no_prime_eos,passive,1.3939788363762975,1.371847643729968,-0.022131192646329456,1.393978836376293,1.371847643729982,1.3697576732702295,1.4181999994823566,1.3476264806239184,1.3960688068360456,-0.02213119264631106,-0.04356865590617151,-6.937293864506082e-4,-2.024568278079645,0.04303932422163221,NA
llama_strict_core,LLaMA lexically controlled CORE,passive_priming_vs_no_prime_empty,passive_priming,logprob,passive,Does a passive prime increase passive preference relative to the empty baseline?,no_prime_empty,passive,1.2676283780238857,1.371847643729968,0.10421926570608231,1.2676283780238737,1.3718476437299691,1.2445141083092286,1.2907426477385189,1.348733374015324,1.3949619134446143,0.10421926570609552,0.083528494137205,0.12491003727498604,9.878075135856523,1.6091614764818527e-22,NA
llama_strict_core,LLaMA lexically controlled CORE,passive_priming_vs_filler,passive_priming,logprob,passive,Does a passive prime increase passive preference relative to the filler baseline?,filler,passive,1.135012964195093,1.371847643729968,0.23683467953487503,1.1350129641950253,1.371847643729913,1.1131673358036462,1.1568585925864043,1.350002015338534,1.393693272121292,0.2368346795348876,0.21921129999251912,0.25445805907725605,26.354640959672082,2.5944013232323737e-132,NA
