item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,passive,passive,a son is understood by a soldier .,a girl drags a guest .,a guest is dragged by a girl .,a son is understood by a soldier .,full_sentence_processing,-5.428571428571429,-4.671875,0.7566964285714288,-38,-37.375,0.625,7,8,passive,1,0,-0.7566964285714288,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,0.7566964285714288
0,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a girl drags a guest .,a guest is dragged by a girl .,NA,full_sentence_processing,-6.129464285714286,-6.05859375,0.07087053571428559,-42.90625,-48.46875,-5.5625,7,8,passive,1,0,-0.07087053571428559,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,0.07087053571428559
1,processing_teacher_forced,passive,passive,a doctor is struck by a daughter .,a student beats a teacher .,a teacher is beaten by a student .,a doctor is struck by a daughter .,full_sentence_processing,-3.5572916666666665,-2.173828125,1.3834635416666663,-21.34375,-17.390625,3.953125,6,8,passive,1,0,-1.3834635416666663,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,1.3834635416666663
1,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a student beats a teacher .,a teacher is beaten by a student .,NA,full_sentence_processing,-5.921875,-4.2890625,1.6328125,-35.53125,-34.3125,1.21875,6,8,passive,1,0,-1.6328125,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,1.6328125
2,processing_teacher_forced,passive,passive,an actress is protected by an actor .,a mayor kills a minister .,a minister is killed by a mayor .,an actress is protected by an actor .,full_sentence_processing,-5.375,-3.96875,1.40625,-32.25,-31.75,0.5,6,8,passive,1,0,-1.40625,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,1.40625
2,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a mayor kills a minister .,a minister is killed by a mayor .,NA,full_sentence_processing,-6.729166666666667,-5.37109375,1.358072916666667,-40.375,-42.96875,-2.59375,6,8,passive,1,0,-1.358072916666667,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,1.358072916666667
3,processing_teacher_forced,passive,passive,a cousin is killed by a cop .,a hero hurries a husband .,a husband is hurried by a hero .,a cousin is killed by a cop .,full_sentence_processing,-6.754464285714286,-5.8125,0.9419642857142856,-47.28125,-46.5,0.78125,7,8,passive,1,0,-0.9419642857142856,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,0.9419642857142856
3,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a hero hurries a husband .,a husband is hurried by a hero .,NA,full_sentence_processing,-7.017857142857143,-6.38671875,0.6311383928571432,-49.125,-51.09375,-1.96875,7,8,passive,1,0,-0.6311383928571432,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,0.6311383928571432
4,processing_teacher_forced,passive,passive,a leader is bothered by a lawyer .,a hero judges a husband .,a husband is judged by a hero .,a leader is bothered by a lawyer .,full_sentence_processing,-6.208333333333333,-4.57421875,1.634114583333333,-37.25,-36.59375,0.65625,6,8,passive,1,0,-1.634114583333333,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,1.634114583333333
4,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a hero judges a husband .,a husband is judged by a hero .,NA,full_sentence_processing,-7.869791666666667,-5.83984375,2.029947916666667,-47.21875,-46.71875,0.5,6,8,passive,1,0,-2.029947916666667,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,2.029947916666667
5,processing_teacher_forced,passive,passive,a partner is hurried by a parent .,a champion drags a chief .,a chief is dragged by a champion .,a partner is hurried by a parent .,full_sentence_processing,-5.191964285714286,-4.1640625,1.0279017857142856,-36.34375,-33.3125,3.03125,7,8,passive,1,0,-1.0279017857142856,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,1.0279017857142856
5,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a champion drags a chief .,a chief is dragged by a champion .,NA,full_sentence_processing,-6.772321428571429,-5.88671875,0.8856026785714288,-47.40625,-47.09375,0.3125,7,8,passive,1,0,-0.8856026785714288,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,0.8856026785714288
6,processing_teacher_forced,passive,passive,a chief is forgiven by a champion .,a parent destroys a partner .,a partner is destroyed by a parent .,a chief is forgiven by a champion .,full_sentence_processing,-5.958333333333333,-4.203125,1.755208333333333,-35.75,-33.625,2.125,6,8,passive,1,0,-1.755208333333333,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,1.755208333333333
6,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a parent destroys a partner .,a partner is destroyed by a parent .,NA,full_sentence_processing,-7.072916666666667,-5.70703125,1.365885416666667,-42.4375,-45.65625,-3.21875,6,8,passive,1,0,-1.365885416666667,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,1.365885416666667
7,processing_teacher_forced,passive,passive,a cousin is struck by a cop .,a nurse discovers an opponent .,an opponent is discovered by a nurse .,a cousin is struck by a cop .,full_sentence_processing,-6.088541666666667,-4.8359375,1.252604166666667,-36.53125,-38.6875,-2.15625,6,8,passive,1,0,-1.252604166666667,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,1.252604166666667
7,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a nurse discovers an opponent .,an opponent is discovered by a nurse .,NA,full_sentence_processing,-6.932291666666667,-5.57421875,1.358072916666667,-41.59375,-44.59375,-3,6,8,passive,1,0,-1.358072916666667,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,1.358072916666667
8,processing_teacher_forced,passive,passive,a daughter is asked by a cousin .,a leader chases a man .,a man is chased by a leader .,a daughter is asked by a cousin .,full_sentence_processing,-4.75,-4.01953125,0.73046875,-33.25,-32.15625,1.09375,7,8,passive,1,0,-0.73046875,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,0.73046875
8,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a leader chases a man .,a man is chased by a leader .,NA,full_sentence_processing,-5.705357142857143,-5.328125,0.3772321428571432,-39.9375,-42.625,-2.6875,7,8,passive,1,0,-0.3772321428571432,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,0.3772321428571432
9,processing_teacher_forced,passive,passive,a soldier is washed by a singer .,a president teaches a priest .,a priest is taught by a president .,a soldier is washed by a singer .,full_sentence_processing,-4.721354166666667,-2.8359375,1.885416666666667,-28.328125,-22.6875,5.640625,6,8,passive,1,0,-1.885416666666667,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,1.885416666666667
9,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a president teaches a priest .,a priest is taught by a president .,NA,full_sentence_processing,-6.9375,-5.2109375,1.7265625,-41.625,-41.6875,-0.0625,6,8,passive,1,0,-1.7265625,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,1.7265625
10,processing_teacher_forced,passive,passive,a brother is bothered by a boy .,a winner understands a woman .,a woman is understood by a winner .,a brother is bothered by a boy .,full_sentence_processing,-6.333333333333333,-4.7421875,1.591145833333333,-38,-37.9375,0.0625,6,8,passive,1,0,-1.591145833333333,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,1.591145833333333
10,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a winner understands a woman .,a woman is understood by a winner .,NA,full_sentence_processing,-7.166666666666667,-5.98046875,1.186197916666667,-43,-47.84375,-4.84375,6,8,passive,1,0,-1.186197916666667,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,1.186197916666667
11,processing_teacher_forced,passive,passive,a manager is washed by a man .,a woman beats a worker .,a worker is beaten by a woman .,a manager is washed by a man .,full_sentence_processing,-4.640625,-2.607421875,2.033203125,-27.84375,-20.859375,6.984375,6,8,passive,1,0,-2.033203125,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,2.033203125
11,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a woman beats a worker .,a worker is beaten by a woman .,NA,full_sentence_processing,-6.885416666666667,-4.93359375,1.951822916666667,-41.3125,-39.46875,1.84375,6,8,passive,1,0,-1.951822916666667,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,1.951822916666667
12,processing_teacher_forced,passive,passive,a teacher is described by a student .,a wife kisses a winner .,a winner is kissed by a wife .,a teacher is described by a student .,full_sentence_processing,-6.708333333333333,-4.75390625,1.954427083333333,-40.25,-38.03125,2.21875,6,8,passive,1,0,-1.954427083333333,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,1.954427083333333
12,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a wife kisses a winner .,a winner is kissed by a wife .,NA,full_sentence_processing,-7.333333333333333,-5.82421875,1.509114583333333,-44,-46.59375,-2.59375,6,8,passive,1,0,-1.509114583333333,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,1.509114583333333
13,processing_teacher_forced,passive,passive,a hero is raised by a guy .,a professor asks a reader .,a reader is asked by a professor .,a hero is raised by a guy .,full_sentence_processing,-5.8125,-4.48046875,1.33203125,-34.875,-35.84375,-0.96875,6,8,passive,1,0,-1.33203125,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,1.33203125
13,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a professor asks a reader .,a reader is asked by a professor .,NA,full_sentence_processing,-7.197916666666667,-5.00390625,2.194010416666667,-43.1875,-40.03125,3.15625,6,8,passive,1,0,-2.194010416666667,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,2.194010416666667
14,processing_teacher_forced,passive,passive,a mother is surprised by a minister .,a daughter describes a doctor .,a doctor is described by a daughter .,a mother is surprised by a minister .,full_sentence_processing,-4.416666666666667,-3.654296875,0.762369791666667,-26.5,-29.234375,-2.734375,6,8,passive,1,0,-0.762369791666667,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,passive,1,0.762369791666667
14,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a daughter describes a doctor .,a doctor is described by a daughter .,NA,full_sentence_processing,-6.869791666666667,-5.95703125,0.912760416666667,-41.21875,-47.65625,-6.4375,6,8,passive,1,0,-0.912760416666667,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_empty,1,0.912760416666667
