item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,active,active,a soldier understands a son .,a girl drags a guest .,a guest is dragged by a girl .,a soldier understands a son .,full_sentence_processing,-5.142857142857143,-5.265625,-0.12276785714285676,-36,-42.125,-6.125,7,8,active,0,1,0.12276785714285676,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,active,1,0.12276785714285676
0,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a girl drags a guest .,a guest is dragged by a girl .,<|eot_id|>,full_sentence_processing,-6.785714285714286,-6.71484375,0.07087053571428559,-47.5,-53.71875,-6.21875,7,8,passive,1,0,-0.07087053571428559,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_eos,0,-0.07087053571428559
1,processing_teacher_forced,active,active,a daughter strikes a doctor .,a student beats a teacher .,a teacher is beaten by a student .,a daughter strikes a doctor .,full_sentence_processing,-3.15625,-2.47265625,0.68359375,-18.9375,-19.78125,-0.84375,6,8,passive,1,0,-0.68359375,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,active,0,-0.68359375
1,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a student beats a teacher .,a teacher is beaten by a student .,<|eot_id|>,full_sentence_processing,-7.270833333333333,-5.38671875,1.884114583333333,-43.625,-43.09375,0.53125,6,8,passive,1,0,-1.884114583333333,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_eos,0,-1.884114583333333
2,processing_teacher_forced,active,active,an actor protects an actress .,a mayor kills a minister .,a minister is killed by a mayor .,an actor protects an actress .,full_sentence_processing,-4.880208333333333,-4.2734375,0.606770833333333,-29.28125,-34.1875,-4.90625,6,8,passive,1,0,-0.606770833333333,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,active,0,-0.606770833333333
2,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a mayor kills a minister .,a minister is killed by a mayor .,<|eot_id|>,full_sentence_processing,-7.723958333333333,-6.59375,1.130208333333333,-46.34375,-52.75,-6.40625,6,8,passive,1,0,-1.130208333333333,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_eos,0,-1.130208333333333
3,processing_teacher_forced,active,active,a cop kills a cousin .,a hero hurries a husband .,a husband is hurried by a hero .,a cop kills a cousin .,full_sentence_processing,-5.852678571428571,-5.5390625,0.3136160714285712,-40.96875,-44.3125,-3.34375,7,8,passive,1,0,-0.3136160714285712,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,active,0,-0.3136160714285712
3,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a hero hurries a husband .,a husband is hurried by a hero .,<|eot_id|>,full_sentence_processing,-8.044642857142858,-7.59375,0.4508928571428577,-56.3125,-60.75,-4.4375,7,8,passive,1,0,-0.4508928571428577,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_eos,0,-0.4508928571428577
4,processing_teacher_forced,active,active,a lawyer bothers a leader .,a hero judges a husband .,a husband is judged by a hero .,a lawyer bothers a leader .,full_sentence_processing,-5.609375,-4.76171875,0.84765625,-33.65625,-38.09375,-4.4375,6,8,passive,1,0,-0.84765625,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,active,0,-0.84765625
4,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a hero judges a husband .,a husband is judged by a hero .,<|eot_id|>,full_sentence_processing,-8.859375,-6.76171875,2.09765625,-53.15625,-54.09375,-0.9375,6,8,passive,1,0,-2.09765625,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_eos,0,-2.09765625
5,processing_teacher_forced,active,active,a parent hurries a partner .,a champion drags a chief .,a chief is dragged by a champion .,a parent hurries a partner .,full_sentence_processing,-4.8125,-4.7890625,0.0234375,-33.6875,-38.3125,-4.625,7,8,passive,1,0,-0.0234375,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,active,0,-0.0234375
5,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a champion drags a chief .,a chief is dragged by a champion .,<|eot_id|>,full_sentence_processing,-7.357142857142857,-7.109375,0.24776785714285676,-51.5,-56.875,-5.375,7,8,passive,1,0,-0.24776785714285676,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_eos,0,-0.24776785714285676
6,processing_teacher_forced,active,active,a champion forgives a chief .,a parent destroys a partner .,a partner is destroyed by a parent .,a champion forgives a chief .,full_sentence_processing,-5.458333333333333,-4.25,1.208333333333333,-32.75,-34,-1.25,6,8,passive,1,0,-1.208333333333333,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,active,0,-1.208333333333333
6,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a parent destroys a partner .,a partner is destroyed by a parent .,<|eot_id|>,full_sentence_processing,-7.963541666666667,-6.609375,1.354166666666667,-47.78125,-52.875,-5.09375,6,8,passive,1,0,-1.354166666666667,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_eos,0,-1.354166666666667
7,processing_teacher_forced,active,active,a cop strikes a cousin .,a nurse discovers an opponent .,an opponent is discovered by a nurse .,a cop strikes a cousin .,full_sentence_processing,-5.46875,-4.79296875,0.67578125,-32.8125,-38.34375,-5.53125,6,8,passive,1,0,-0.67578125,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,active,0,-0.67578125
7,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a nurse discovers an opponent .,an opponent is discovered by a nurse .,<|eot_id|>,full_sentence_processing,-8.473958333333334,-6.05859375,2.415364583333334,-50.84375,-48.46875,2.375,6,8,passive,1,0,-2.415364583333334,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_eos,0,-2.415364583333334
8,processing_teacher_forced,active,active,a cousin asks a daughter .,a leader chases a man .,a man is chased by a leader .,a cousin asks a daughter .,full_sentence_processing,-4.633928571428571,-4.2734375,0.3604910714285712,-32.4375,-34.1875,-1.75,7,8,passive,1,0,-0.3604910714285712,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,active,0,-0.3604910714285712
8,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a leader chases a man .,a man is chased by a leader .,<|eot_id|>,full_sentence_processing,-6.691964285714286,-5.953125,0.7388392857142856,-46.84375,-47.625,-0.78125,7,8,passive,1,0,-0.7388392857142856,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,no_prime_eos,0,-0.7388392857142856
9,processing_teacher_forced,active,active,a singer washes a soldier .,a president teaches a priest .,a priest is taught by a president .,a singer washes a soldier .,full_sentence_processing,-4.466145833333333,-3.91796875,0.548177083333333,-26.796875,-31.34375,-4.546875,6,8,passive,1,0,-0.548177083333333,llama_strict_core,LLaMA lexically controlled CORE,llama,strict_control,core_core,active,0,-0.548177083333333
