prompt_template,metric,condition_a,condition_b,n_items,mean_diff_b_minus_a,sd_diff,effect_size_dz,t_stat,t_p_two_sided,perm_p_two_sided,bootstrap_ci95_low,bootstrap_ci95_high,mcnemar_b,mcnemar_c,mcnemar_p_exact
processing_teacher_forced,logprob_delta,active,filler,2048,0.08404127370625261,0.34459319063072613,0.2438854742092485,11.036996649360415,1.4907719535715484e-27,0.0,0.0687300605337239,0.09917674786115567,,,
processing_teacher_forced,logprob_sum_delta,active,filler,2048,0.23466136679053307,2.2988443434403147,0.10207797124678425,4.61952164341546,4.085448922171917e-06,0.0,0.13532520732842387,0.33218083456158637,,,
processing_teacher_forced,passive_choice_delta,active,filler,2048,0.00927734375,0.1266295453406328,0.07326365837486026,3.31553469768949,0.0009306552857536166,0.0014,0.00390625,0.0146484375,26.0,7.0,0.0013187271542847157
processing_teacher_forced,logprob_delta,active,no_prime,2048,0.7915200937125418,0.49398652999978543,1.6023110867271737,72.51232223969093,0.0,0.0,0.7697525549942021,0.8130584873625128,,,
processing_teacher_forced,logprob_sum_delta,active,no_prime,2048,0.6917987875640392,2.737427361008976,0.2527185917032159,11.436737915216534,2.0974121701096308e-29,0.0,0.574495579302311,0.8094896367751062,,,
processing_teacher_forced,passive_choice_delta,active,no_prime,2048,0.01318359375,0.13379588930346162,0.09853511807151544,4.459190411096685,8.672390555502592e-06,0.0,0.00732421875,0.01904296875,32.0,5.0,7.427530363202095e-06
processing_teacher_forced,logprob_delta,active,passive,2048,0.26793109144838084,0.2283012482100779,1.1735857493071453,53.110428264894594,0.0,0.0,0.2579702322684701,0.27773084623295635,,,
processing_teacher_forced,logprob_sum_delta,active,passive,2048,2.0188492946326733,1.5993456912221051,1.262297016656864,57.12504194237548,0.0,0.0,1.9508487205952405,2.0888902900740502,,,
processing_teacher_forced,passive_choice_delta,active,passive,2048,0.01806640625,0.13684194215144058,0.1320238953493237,5.974719467530872,2.711251057215148e-09,0.0,0.01220703125,0.0244140625,38.0,1.0,1.4551915228366852e-10
processing_teacher_forced,logprob_delta,no_prime,filler,2048,-0.7074788200062891,0.531868445942936,-1.3301763347739457,-60.19690921552156,0.0,0.0,-0.7300061101731401,-0.6840809776146511,,,
processing_teacher_forced,logprob_sum_delta,no_prime,filler,2048,-0.45713742077350616,3.0917500047350646,-0.14785717476296367,-6.691251899006468,2.8469148304864054e-11,0.0,-0.591161358775571,-0.31971791759133344,,,
processing_teacher_forced,passive_choice_delta,no_prime,filler,2048,-0.00390625,0.12099722025011973,-0.03228379951146964,-1.4609979876497365,0.1441694666559969,0.2049,-0.00927734375,0.00146484375,11.0,19.0,0.20048842206597334
processing_teacher_forced,logprob_delta,passive,filler,2048,-0.1838898177421282,0.33610011308243515,-0.5471281043485564,-24.760191536806737,1.3057568249768018e-118,0.0,-0.1982528228926221,-0.16929731094189696,,,
processing_teacher_forced,logprob_sum_delta,passive,filler,2048,-1.7841879278421402,2.3943033087537353,-0.7451804127401186,-33.72301587557941,1.1801983951406028e-198,0.0,-1.8881438405252993,-1.6788514365442098,,,
processing_teacher_forced,passive_choice_delta,passive,filler,2048,-0.0087890625,0.10329641772350596,-0.08508584028079005,-3.8505455773121375,0.0001214744939488915,0.0001,-0.013671875,-0.00439453125,2.0,20.0,0.00012111663818359375
processing_teacher_forced,logprob_delta,passive,no_prime,2048,0.5235890022641609,0.503761396744611,1.0393591205036337,47.03602446055715,0.0,0.0,0.5016192855302148,0.5453048974212023,,,
processing_teacher_forced,logprob_sum_delta,passive,no_prime,2048,-1.327050507068634,2.91585491335037,-0.4551154109186554,-20.596172370117337,8.230825267889672e-86,0.0,-1.4549840312451123,-1.2008669463917614,,,
processing_teacher_forced,passive_choice_delta,passive,no_prime,2048,-0.0048828125,0.0825555781615553,-0.059145761058625124,-2.676631598271556,0.007495970983243755,0.0121,-0.0087890625,-0.00146484375,2.0,12.0,0.012939453125
