prompt_template,metric,condition_a,condition_b,n_items,mean_diff_b_minus_a,sd_diff,effect_size_dz,t_stat,t_p_two_sided,perm_p_two_sided,bootstrap_ci95_low,bootstrap_ci95_high,mcnemar_b,mcnemar_c,mcnemar_p_exact
role_labeled,logprob_delta,active,filler,12,0.4887574513753255,1.5080848354615024,0.32409148337185983,1.1226858310008505,0.28547792925155324,0.2881,-0.3066404948631922,1.3370674565434455,,,
role_labeled,passive_choice_delta,active,filler,12,0.25,0.45226701686664544,0.5527707983925666,1.9148542155126762,0.08186423116569436,0.2475,0.0,0.5,3.0,0.0,0.25
role_labeled,logprob_delta,active,no_prime_eos,12,0.21810324986775717,2.1424237594404474,0.10180210563232402,0.35265283854535795,0.7310130642816017,0.7755,-0.8125736157099406,1.5397647683819133,,,
role_labeled,passive_choice_delta,active,no_prime_eos,12,-0.08333333333333333,0.6685579234215214,-0.12464639250231757,-0.4317877695883728,0.6742372381662263,1.0,-0.4166666666666667,0.25,2.0,3.0,1.0
role_labeled,logprob_delta,active,passive,12,0.0427937904993693,0.3031159951599893,0.1411795853161166,0.4890604295180379,0.634404179270163,0.6281,-0.12277458955844242,0.2008007615804672,,,
role_labeled,passive_choice_delta,active,passive,12,0.08333333333333333,0.28867513459481287,0.28867513459481287,1.0000000000000002,0.3388006961962016,1.0,0.0,0.25,1.0,0.0,1.0
role_labeled,logprob_delta,no_prime_eos,filler,12,0.27065420150756836,2.1399820222636756,0.12647498843063645,0.43812221169709653,0.6697770193965132,0.6969,-1.0313093751668931,1.262440519531568,,,
role_labeled,passive_choice_delta,no_prime_eos,filler,12,0.3333333333333333,0.6513389472789296,0.511766315719159,1.7728105208558367,0.10391572266321411,0.2202,0.0,0.6666666666666666,5.0,1.0,0.21875
role_labeled,logprob_delta,passive,filler,12,0.44596366087595624,1.5074015943934835,0.2958492697199207,1.0248519330741026,0.3274430128817809,0.3406,-0.3500735317667325,1.298878374695778,,,
role_labeled,passive_choice_delta,passive,filler,12,0.16666666666666666,0.38924947208076144,0.42817441928883765,1.4832396974191326,0.1660868135182955,0.5025,0.0,0.4166666666666667,2.0,0.0,0.5
role_labeled,logprob_delta,passive,no_prime_eos,12,0.17530945936838785,2.05274251680232,0.0854025567909403,0.29584313491639014,0.7728599964464703,0.8316,-0.781513441602389,1.4057649905482925,,,
role_labeled,passive_choice_delta,passive,no_prime_eos,12,-0.16666666666666666,0.7177405625652735,-0.23221018200641194,-0.8043996665398436,0.438205899337658,0.6788,-0.5833333333333334,0.25,2.0,4.0,0.6875
