item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a girl drags a guest .,a guest is dragged by a girl .,NA,full_sentence_processing,-5.7046372549874445,-5.366898059844971,0.33773919514247375,-39.93246078491211,-42.935184478759766,-3.002723693847656,7,8,passive,1,0,-0.33773919514247375,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,1,0.33773919514247375
0,processing_teacher_forced,filler,filler,The witness paused near the doorway .,a girl drags a guest .,a guest is dragged by a girl .,The witness paused near the doorway .,full_sentence_processing,-6.9022047860281805,-6.229357719421387,0.6728470666067938,-48.315433502197266,-49.834861755371094,-1.519428253173828,7,8,passive,1,0,-0.6728470666067938,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,0.6728470666067938
1,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a student beats a teacher .,a teacher is beaten by a student .,NA,full_sentence_processing,-5.325238545735677,-4.0943827629089355,1.2308557828267412,-31.951431274414062,-32.755062103271484,-0.8036308288574219,6,8,passive,1,0,-1.2308557828267412,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,1,1.2308557828267412
1,processing_teacher_forced,filler,filler,The kettle whistled in the kitchen .,a student beats a teacher .,a teacher is beaten by a student .,The kettle whistled in the kitchen .,full_sentence_processing,-7.557680765787761,-5.536145210266113,2.021535555521647,-45.34608459472656,-44.289161682128906,1.0569229125976562,6,8,passive,1,0,-2.021535555521647,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,2.021535555521647
2,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a mayor kills a minister .,a minister is killed by a mayor .,NA,full_sentence_processing,-6.1365006764729815,-5.323565483093262,0.8129351933797198,-36.81900405883789,-42.588523864746094,-5.769519805908203,6,8,passive,1,0,-0.8129351933797198,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,1,0.8129351933797198
2,processing_teacher_forced,filler,filler,The sculpture stood in the hallway .,a mayor kills a minister .,a minister is killed by a mayor .,The sculpture stood in the hallway .,full_sentence_processing,-8.046345392862955,-6.571434020996094,1.4749113718668614,-48.278072357177734,-52.57147216796875,-4.293399810791016,6,8,passive,1,0,-1.4749113718668614,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,1.4749113718668614
3,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a hero hurries a husband .,a husband is hurried by a hero .,NA,full_sentence_processing,-6.781883784702846,-5.851307392120361,0.930576392582485,-47.47318649291992,-46.81045913696289,0.66272735595703125,7,8,passive,1,0,-0.930576392582485,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,1,0.930576392582485
3,processing_teacher_forced,filler,filler,The tourist wandered through the plaza .,a hero hurries a husband .,a husband is hurried by a hero .,The tourist wandered through the plaza .,full_sentence_processing,-8.030757359095983,-6.984044075012207,1.0467132840837756,-56.215301513671875,-55.872352600097656,0.34294891357421875,7,8,passive,1,0,-1.0467132840837756,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,1.0467132840837756
4,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a hero judges a husband .,a husband is judged by a hero .,NA,full_sentence_processing,-7.145708719889323,-5.344622611999512,1.8010861078898115,-42.87425231933594,-42.756980895996094,0.11727142333984376,6,8,passive,1,0,-1.8010861078898115,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,1,1.8010861078898115
4,processing_teacher_forced,filler,filler,The traveler rested beside the river .,a hero judges a husband .,a husband is judged by a hero .,The traveler rested beside the river .,full_sentence_processing,-8.555065155029297,-6.602991580963135,1.952073574066162,-51.33039093017578,-52.82393264770508,-1.4935417175292969,6,8,passive,1,0,-1.952073574066162,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,1.952073574066162
5,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a champion drags a chief .,a chief is dragged by a champion .,NA,full_sentence_processing,-6.203134264264788,-5.987170219421387,0.21596404484340148,-43.42193984985352,-47.897361755371094,-4.475421905517578,7,8,passive,1,0,-0.21596404484340148,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,1,0.21596404484340148
5,processing_teacher_forced,filler,filler,The package arrived before noon .,a champion drags a chief .,a chief is dragged by a champion .,The package arrived before noon .,full_sentence_processing,-8.175581795828682,-7.711258888244629,0.46432290758405337,-57.22907257080078,-61.69007110595703,-4.46099853515625,7,8,passive,1,0,-0.46432290758405337,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,0.46432290758405337
