item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a girl drags a guest .,a guest is dragged by a girl .,<|endoftext|>,full_sentence_processing,-6.704602377755301,-6.991374969482422,-0.28677259172712066,-46.93221664428711,-55.930999755859375,-8.998783111572266,7,8,active,0,1,0.28677259172712066,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,0,-0.28677259172712066
0,processing_teacher_forced,filler,filler,The witness paused near the doorway .,a girl drags a guest .,a guest is dragged by a girl .,The witness paused near the doorway .,full_sentence_processing,-6.9022047860281805,-6.229357719421387,0.6728470666067938,-48.315433502197266,-49.834861755371094,-1.519428253173828,7,8,passive,1,0,-0.6728470666067938,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,0.6728470666067938
1,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a student beats a teacher .,a teacher is beaten by a student .,<|endoftext|>,full_sentence_processing,-6.848195393880208,-5.1280341148376465,1.7201612790425616,-41.08917236328125,-41.02427291870117,0.064899444580078125,6,8,passive,1,0,-1.7201612790425616,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,1,1.7201612790425616
1,processing_teacher_forced,filler,filler,The kettle whistled in the kitchen .,a student beats a teacher .,a teacher is beaten by a student .,The kettle whistled in the kitchen .,full_sentence_processing,-7.557680765787761,-5.536145210266113,2.021535555521647,-45.34608459472656,-44.289161682128906,1.0569229125976562,6,8,passive,1,0,-2.021535555521647,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,2.021535555521647
2,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a mayor kills a minister .,a minister is killed by a mayor .,<|endoftext|>,full_sentence_processing,-7.466146469116211,-6.367486953735352,1.0986595153808594,-44.796878814697266,-50.93989562988281,-6.143016815185547,6,8,passive,1,0,-1.0986595153808594,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,1,1.0986595153808594
2,processing_teacher_forced,filler,filler,The sculpture stood in the hallway .,a mayor kills a minister .,a minister is killed by a mayor .,The sculpture stood in the hallway .,full_sentence_processing,-8.046345392862955,-6.571434020996094,1.4749113718668614,-48.278072357177734,-52.57147216796875,-4.293399810791016,6,8,passive,1,0,-1.4749113718668614,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,1.4749113718668614
3,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a hero hurries a husband .,a husband is hurried by a hero .,<|endoftext|>,full_sentence_processing,-8.32162584577288,-7.111637115478516,1.2099887302943646,-58.25138092041016,-56.893096923828125,1.3582839965820312,7,8,passive,1,0,-1.2099887302943646,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,1,1.2099887302943646
3,processing_teacher_forced,filler,filler,The tourist wandered through the plaza .,a hero hurries a husband .,a husband is hurried by a hero .,The tourist wandered through the plaza .,full_sentence_processing,-8.030757359095983,-6.984044075012207,1.0467132840837756,-56.215301513671875,-55.872352600097656,0.34294891357421875,7,8,passive,1,0,-1.0467132840837756,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,1.0467132840837756
4,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a hero judges a husband .,a husband is judged by a hero .,<|endoftext|>,full_sentence_processing,-8.721367518107096,-6.432563781738281,2.2888037363688145,-52.32820510864258,-51.46051025390625,0.8676948547363281,6,8,passive,1,0,-2.2888037363688145,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,1,2.2888037363688145
4,processing_teacher_forced,filler,filler,The traveler rested beside the river .,a hero judges a husband .,a husband is judged by a hero .,The traveler rested beside the river .,full_sentence_processing,-8.555065155029297,-6.602991580963135,1.952073574066162,-51.33039093017578,-52.82393264770508,-1.4935417175292969,6,8,passive,1,0,-1.952073574066162,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,1.952073574066162
