item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,passive,passive,a son is understood by a soldier .,a girl drags a guest .,a guest is dragged by a girl .,a son is understood by a soldier .,full_sentence_processing,-6.252943856375558,-5.550713539123535,0.702230317252023,-43.770606994628906,-44.40570831298828,-0.635101318359375,7,8,passive,1,0,-0.702230317252023,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,0.702230317252023
0,processing_teacher_forced,filler,filler,The witness paused near the doorway .,a girl drags a guest .,a guest is dragged by a girl .,The witness paused near the doorway .,full_sentence_processing,-6.9022047860281805,-6.229357719421387,0.6728470666067938,-48.315433502197266,-49.834861755371094,-1.519428253173828,7,8,passive,1,0,-0.6728470666067938,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,0.6728470666067938
1,processing_teacher_forced,passive,passive,a doctor is struck by a daughter .,a student beats a teacher .,a teacher is beaten by a student .,a doctor is struck by a daughter .,full_sentence_processing,-5.359774271647136,-3.667673587799072,1.6921006838480634,-32.15864562988281,-29.341388702392575,2.8172569274902344,6,8,passive,1,0,-1.6921006838480634,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,1.6921006838480634
1,processing_teacher_forced,filler,filler,The kettle whistled in the kitchen .,a student beats a teacher .,a teacher is beaten by a student .,The kettle whistled in the kitchen .,full_sentence_processing,-7.557680765787761,-5.536145210266113,2.021535555521647,-45.34608459472656,-44.289161682128906,1.0569229125976562,6,8,passive,1,0,-2.021535555521647,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,2.021535555521647
2,processing_teacher_forced,passive,passive,an actress is protected by an actor .,a mayor kills a minister .,a minister is killed by a mayor .,an actress is protected by an actor .,full_sentence_processing,-7.354860941569011,-5.648684501647949,1.7061764399210615,-44.12916564941406,-45.189476013183594,-1.0603103637695312,6,8,passive,1,0,-1.7061764399210615,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,1.7061764399210615
2,processing_teacher_forced,filler,filler,The sculpture stood in the hallway .,a mayor kills a minister .,a minister is killed by a mayor .,The sculpture stood in the hallway .,full_sentence_processing,-8.046345392862955,-6.571434020996094,1.4749113718668614,-48.278072357177734,-52.57147216796875,-4.293399810791016,6,8,passive,1,0,-1.4749113718668614,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,1.4749113718668614
3,processing_teacher_forced,passive,passive,a cousin is killed by a cop .,a hero hurries a husband .,a husband is hurried by a hero .,a cousin is killed by a cop .,full_sentence_processing,-7.393090929303851,-6.1836700439453125,1.2094208853585382,-51.75163650512695,-49.4693603515625,2.282276153564453,7,8,passive,1,0,-1.2094208853585382,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,1.2094208853585382
3,processing_teacher_forced,filler,filler,The tourist wandered through the plaza .,a hero hurries a husband .,a husband is hurried by a hero .,The tourist wandered through the plaza .,full_sentence_processing,-8.030757359095983,-6.984044075012207,1.0467132840837756,-56.215301513671875,-55.872352600097656,0.34294891357421875,7,8,passive,1,0,-1.0467132840837756,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,1.0467132840837756
4,processing_teacher_forced,passive,passive,a leader is bothered by a lawyer .,a hero judges a husband .,a husband is judged by a hero .,a leader is bothered by a lawyer .,full_sentence_processing,-7.368540445963542,-5.6090545654296875,1.7594858805338545,-44.21124267578125,-44.8724365234375,-0.66119384765625,6,8,passive,1,0,-1.7594858805338545,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,1.7594858805338545
4,processing_teacher_forced,filler,filler,The traveler rested beside the river .,a hero judges a husband .,a husband is judged by a hero .,The traveler rested beside the river .,full_sentence_processing,-8.555065155029297,-6.602991580963135,1.952073574066162,-51.33039093017578,-52.82393264770508,-1.4935417175292969,6,8,passive,1,0,-1.952073574066162,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,1.952073574066162
5,processing_teacher_forced,passive,passive,a partner is hurried by a parent .,a champion drags a chief .,a chief is dragged by a champion .,a partner is hurried by a parent .,full_sentence_processing,-6.975256783621652,-5.365286827087402,1.6099699565342496,-48.82679748535156,-42.92229461669922,5.904502868652344,7,8,passive,1,0,-1.6099699565342496,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,1.6099699565342496
5,processing_teacher_forced,filler,filler,The package arrived before noon .,a champion drags a chief .,a chief is dragged by a champion .,The package arrived before noon .,full_sentence_processing,-8.175581795828682,-7.711258888244629,0.46432290758405337,-57.22907257080078,-61.69007110595703,-4.46099853515625,7,8,passive,1,0,-0.46432290758405337,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,0.46432290758405337
6,processing_teacher_forced,passive,passive,a chief is forgiven by a champion .,a parent destroys a partner .,a partner is destroyed by a parent .,a chief is forgiven by a champion .,full_sentence_processing,-7.230681737263997,-5.152109146118164,2.078572591145833,-43.384090423583984,-41.21687316894531,2.167217254638672,6,8,passive,1,0,-2.078572591145833,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,2.078572591145833
6,processing_teacher_forced,filler,filler,The package arrived before noon .,a parent destroys a partner .,a partner is destroyed by a parent .,The package arrived before noon .,full_sentence_processing,-9.215466181437174,-7.068740367889404,2.1467258135477696,-55.29279708862305,-56.549922943115234,-1.2571258544921875,6,8,passive,1,0,-2.1467258135477696,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,2.1467258135477696
7,processing_teacher_forced,passive,passive,a cousin is struck by a cop .,a nurse discovers an opponent .,an opponent is discovered by a nurse .,a cousin is struck by a cop .,full_sentence_processing,-7.488344828287761,-5.641137599945068,1.8472072283426924,-44.93006896972656,-45.12910079956055,-0.1990318298339844,6,8,passive,1,0,-1.8472072283426924,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,1.8472072283426924
7,processing_teacher_forced,filler,filler,The blanket dried on the line .,a nurse discovers an opponent .,an opponent is discovered by a nurse .,The blanket dried on the line .,full_sentence_processing,-8.943867365519205,-6.719616889953613,2.224250475565592,-53.663204193115234,-53.756935119628906,-0.093730926513671875,6,8,passive,1,0,-2.224250475565592,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,2.224250475565592
8,processing_teacher_forced,passive,passive,a daughter is asked by a cousin .,a leader chases a man .,a man is chased by a leader .,a daughter is asked by a cousin .,full_sentence_processing,-6.011011941092355,-5.03329610824585,0.9777158328465054,-42.07708358764648,-40.2663688659668,1.8107147216796875,7,8,passive,1,0,-0.9777158328465054,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,0.9777158328465054
8,processing_teacher_forced,filler,filler,The teacher listened during assembly .,a leader chases a man .,a man is chased by a leader .,The teacher listened during assembly .,full_sentence_processing,-6.5291034153529575,-5.959966659545898,0.569136755807059,-45.7037239074707,-47.67973327636719,-1.9760093688964844,7,8,passive,1,0,-0.569136755807059,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,0.569136755807059
9,processing_teacher_forced,passive,passive,a soldier is washed by a singer .,a president teaches a priest .,a priest is taught by a president .,a soldier is washed by a singer .,full_sentence_processing,-7.024330139160156,-4.540699481964111,2.483630657196045,-42.14598083496094,-36.32559585571289,5.820384979248047,6,8,passive,1,0,-2.483630657196045,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,2.483630657196045
9,processing_teacher_forced,filler,filler,The lantern glowed near sunset .,a president teaches a priest .,a priest is taught by a president .,The lantern glowed near sunset .,full_sentence_processing,-8.253048578898111,-6.735746383666992,1.5173021952311192,-49.51829147338867,-53.88597106933594,-4.367679595947266,6,8,passive,1,0,-1.5173021952311192,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,1.5173021952311192
10,processing_teacher_forced,passive,passive,a brother is bothered by a boy .,a winner understands a woman .,a woman is understood by a winner .,a brother is bothered by a boy .,full_sentence_processing,-7.01498285929362,-5.721604347229004,1.2933785120646162,-42.08989715576172,-45.77283477783203,-3.682937622070313,6,8,passive,1,0,-1.2933785120646162,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,1.2933785120646162
10,processing_teacher_forced,filler,filler,The pillow rested on the sofa .,a winner understands a woman .,a woman is understood by a winner .,The pillow rested on the sofa .,full_sentence_processing,-8.231631596883139,-7.343170642852783,0.8884609540303554,-49.38978958129883,-58.745365142822266,-9.3555755615234375,6,8,passive,1,0,-0.8884609540303554,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,0.8884609540303554
11,processing_teacher_forced,passive,passive,a manager is washed by a man .,a woman beats a worker .,a worker is beaten by a woman .,a manager is washed by a man .,full_sentence_processing,-6.017506917317708,-3.6755690574646,2.3419378598531084,-36.10504150390625,-29.404552459716797,6.700489044189453,6,8,passive,1,0,-2.3419378598531084,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,2.3419378598531084
11,processing_teacher_forced,filler,filler,The lantern glowed near sunset .,a woman beats a worker .,a worker is beaten by a woman .,The lantern glowed near sunset .,full_sentence_processing,-7.826143900553386,-6.016385078430176,1.80975882212321,-46.95686340332031,-48.131080627441406,-1.1742172241210938,6,8,passive,1,0,-1.80975882212321,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,1.80975882212321
12,processing_teacher_forced,passive,passive,a teacher is described by a student .,a wife kisses a winner .,a winner is kissed by a wife .,a teacher is described by a student .,full_sentence_processing,-7.859174728393555,-5.681305885314941,2.1778688430786133,-47.15504837036133,-45.45044708251953,1.7046012878417969,6,8,passive,1,0,-2.1778688430786133,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,2.1778688430786133
12,processing_teacher_forced,filler,filler,The tourist wandered through the plaza .,a wife kisses a winner .,a winner is kissed by a wife .,The tourist wandered through the plaza .,full_sentence_processing,-8.336006164550781,-6.536215305328369,1.799790859222412,-50.01603698730469,-52.28972244262695,-2.2736854553222656,6,8,passive,1,0,-1.799790859222412,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,1.799790859222412
13,processing_teacher_forced,passive,passive,a hero is raised by a guy .,a professor asks a reader .,a reader is asked by a professor .,a hero is raised by a guy .,full_sentence_processing,-7.202284495035808,-5.280417442321777,1.9218670527140305,-43.21370697021485,-42.24333953857422,0.970367431640625,6,8,passive,1,0,-1.9218670527140305,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,1.9218670527140305
13,processing_teacher_forced,filler,filler,The sculpture stood in the hallway .,a professor asks a reader .,a reader is asked by a professor .,The sculpture stood in the hallway .,full_sentence_processing,-8.176187515258789,-6.05426549911499,2.121922016143799,-49.057125091552734,-48.43412399291992,0.6230010986328125,6,8,passive,1,0,-2.121922016143799,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,filler,1,2.121922016143799
