item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a girl drags a guest .,a guest is dragged by a girl .,<|endoftext|>,full_sentence_processing,-6.704602377755301,-6.991374969482422,-0.28677259172712066,-46.93221664428711,-55.930999755859375,-8.998783111572266,7,8,active,0,1,0.28677259172712066,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,0,-0.28677259172712066
0,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a girl drags a guest .,a guest is dragged by a girl .,NA,full_sentence_processing,-5.7046372549874445,-5.366898059844971,0.33773919514247375,-39.93246078491211,-42.935184478759766,-3.002723693847656,7,8,passive,1,0,-0.33773919514247375,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,1,0.33773919514247375
1,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a student beats a teacher .,a teacher is beaten by a student .,<|endoftext|>,full_sentence_processing,-6.848195393880208,-5.1280341148376465,1.7201612790425616,-41.08917236328125,-41.02427291870117,0.064899444580078125,6,8,passive,1,0,-1.7201612790425616,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,1,1.7201612790425616
1,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a student beats a teacher .,a teacher is beaten by a student .,NA,full_sentence_processing,-5.325238545735677,-4.0943827629089355,1.2308557828267412,-31.951431274414062,-32.755062103271484,-0.8036308288574219,6,8,passive,1,0,-1.2308557828267412,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,1,1.2308557828267412
2,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a mayor kills a minister .,a minister is killed by a mayor .,<|endoftext|>,full_sentence_processing,-7.466146469116211,-6.367486953735352,1.0986595153808594,-44.796878814697266,-50.93989562988281,-6.143016815185547,6,8,passive,1,0,-1.0986595153808594,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,1,1.0986595153808594
2,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a mayor kills a minister .,a minister is killed by a mayor .,NA,full_sentence_processing,-6.1365006764729815,-5.323565483093262,0.8129351933797198,-36.81900405883789,-42.588523864746094,-5.769519805908203,6,8,passive,1,0,-0.8129351933797198,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,1,0.8129351933797198
3,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a hero hurries a husband .,a husband is hurried by a hero .,<|endoftext|>,full_sentence_processing,-8.32162584577288,-7.111637115478516,1.2099887302943646,-58.25138092041016,-56.893096923828125,1.3582839965820312,7,8,passive,1,0,-1.2099887302943646,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,1,1.2099887302943646
3,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a hero hurries a husband .,a husband is hurried by a hero .,NA,full_sentence_processing,-6.781883784702846,-5.851307392120361,0.930576392582485,-47.47318649291992,-46.81045913696289,0.66272735595703125,7,8,passive,1,0,-0.930576392582485,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,1,0.930576392582485
4,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a hero judges a husband .,a husband is judged by a hero .,<|endoftext|>,full_sentence_processing,-8.721367518107096,-6.432563781738281,2.2888037363688145,-52.32820510864258,-51.46051025390625,0.8676948547363281,6,8,passive,1,0,-2.2888037363688145,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,1,2.2888037363688145
4,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a hero judges a husband .,a husband is judged by a hero .,NA,full_sentence_processing,-7.145708719889323,-5.344622611999512,1.8010861078898115,-42.87425231933594,-42.756980895996094,0.11727142333984376,6,8,passive,1,0,-1.8010861078898115,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,1,1.8010861078898115
