dataset_id,dataset_label,analysis_id,analysis_group,measure,direction,question,reference_condition,target_condition,observed_reference,observed_target,observed_target_minus_reference,emmean_reference,emmean_target,emmean_reference_ci_low,emmean_reference_ci_high,emmean_target_ci_low,emmean_target_ci_high,fixed_effect_estimate,fixed_effect_ci_low,fixed_effect_ci_high,fixed_effect_statistic,fixed_effect_p,model_error
gpt2_strict_core,GPT-2 strict-control CORE,overall_prime_active_vs_passive,overall_prime_contrast,choice,passive,Does a passive prime yield more passive preference than an active prime?,active,passive,0.9778846153846154,1,0.022115384615384648,0.9778846184077649,0.9999999998378626,0.9705990912372072,0.9833956810406006,2.2204460492503126e-16,0.9999999999999998,18.75345824666966,-3356.2533855352335,3393.760302028573,0.010890675026857343,0.9913106703086239,NA
gpt2_strict_core,GPT-2 strict-control CORE,baseline_eos_vs_empty,baseline_bias,choice,passive,Is the empty baseline more passive-biased than the EOS baseline?,no_prime_eos,no_prime_empty,0.985576923076923,0.9966346153846153,0.011057692307692268,0.9999903063309185,0.9999999776964231,0.9999902884858237,0.9999903241432228,0.9999999776380246,0.9999999777546692,6.074490888650991,6.072633039203171,6.076348738098811,6408.368223886184,0,NA
gpt2_strict_core,GPT-2 strict-control CORE,baseline_eos_vs_filler,baseline_bias,choice,passive,Is the filler baseline more passive-biased than the EOS baseline?,no_prime_eos,filler,0.985576923076923,0.9937500000000001,0.008173076923077116,0.9999706576532004,0.9999986785101207,0.9992737299955968,0.9999988153200826,0.9999652424545261,0.9999999497582667,3.100299980656712,1.9164853958873738,4.28411456542605,5.132962865583683,2.852161968040892e-7,NA
gpt2_strict_core,GPT-2 strict-control CORE,baseline_empty_vs_filler,baseline_bias,choice,passive,Is the filler baseline more passive-biased than the empty baseline?,no_prime_empty,filler,0.9966346153846153,0.9937500000000001,-0.0028846153846151523,0.9999993709124605,0.9999921829584235,0.9999851750048625,0.9999999733055054,0.9999326588560168,0.9999990926360872,-2.5197982153874356,-4.660249963157194,-0.379346467617677,-2.3073230945820487,0.021036814980548015,NA
gpt2_strict_core,GPT-2 strict-control CORE,active_priming_vs_no_prime_eos,active_priming,choice,active,Does an active prime increase active preference relative to the EOS baseline?,no_prime_eos,active,0.014423076923076905,0.02211538461538466,0.007692307692307757,2.392922471467697e-5,8.46827349093907e-5,6.842943244416692e-6,8.367501331788103e-5,3.0432304473243743e-5,2.356204118663399e-4,1.2638719962020586,0.4825583938248197,2.0451855985792973,3.1704856872935223,0.0015218432987853735,NA
gpt2_strict_core,GPT-2 strict-control CORE,active_priming_vs_no_prime_empty,active_priming,choice,active,Does an active prime increase active preference relative to the empty baseline?,no_prime_empty,active,0.0033653846153845882,0.02211538461538466,0.018750000000000072,1.2710228658177942e-9,5.815650790069675e-6,1.5179542454219133e-10,1.0642607423591853e-8,1.1643775159439705e-6,2.9046563717406335e-5,8.428491806373742,7.5621861577651135,9.29479745498237,19.06895148498161,4.573839224642045e-81,NA
gpt2_strict_core,GPT-2 strict-control CORE,active_priming_vs_filler,active_priming,choice,active,Does an active prime increase active preference relative to the filler baseline?,filler,active,0.006249999999999936,0.02211538461538466,0.015865384615384726,2.120606941575614e-8,1.2804292712292711e-5,1.7759896372604333e-9,2.532094078915411e-7,2.9497928498726298e-6,5.557831444951273e-5,6.403261111100933,4.920698240223087,7.885823981978779,8.465179728892464,2.5575798396346827e-17,NA
gpt2_strict_core,GPT-2 strict-control CORE,passive_priming_vs_no_prime_eos,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the EOS baseline?,no_prime_eos,passive,0.985576923076923,1,0.014423076923076983,0.9855769222352654,0.9999999998390737,0.9794380033276144,0.9899019231076367,1.9671328451600945e-11,0.9999999999999998,18.32567740069052,-28.87507930643964,65.52643410782068,0.7609553363839878,0.4466837448511201,NA
gpt2_strict_core,GPT-2 strict-control CORE,passive_priming_vs_no_prime_empty,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the empty baseline?,no_prime_empty,passive,0.9966346153846153,1,0.0033653846153847145,0.996634617404315,0.999999999941512,0.9929464191632227,0.9983974316034403,2.2204460492503126e-16,0.9999999999999998,17.87135707777269,-78.69077369855945,114.43348785410483,0.3627427848337704,0.7167970357623343,NA
gpt2_strict_core,GPT-2 strict-control CORE,passive_priming_vs_filler,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the filler baseline?,filler,passive,0.9937500000000001,1,0.006249999999999867,0.9937499990991184,0.9999999999413165,0.9892567552206036,0.9963708872565067,2.2204460492503126e-16,0.9999999999999998,18.489957993643998,-109.73332441445908,146.71324040174707,0.2826292625067796,0.7774610462724276,NA
