item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,passive,passive,a son is understood by a soldier .,a girl drags a guest .,a guest is dragged by a girl .,a son is understood by a soldier .,full_sentence_processing,-6.252943856375558,-5.550713539123535,0.702230317252023,-43.770606994628906,-44.40570831298828,-0.635101318359375,7,8,passive,1,0,-0.702230317252023,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,0.702230317252023
0,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a girl drags a guest .,a guest is dragged by a girl .,<|endoftext|>,full_sentence_processing,-6.704602377755301,-6.991374969482422,-0.28677259172712066,-46.93221664428711,-55.930999755859375,-8.998783111572266,7,8,active,0,1,0.28677259172712066,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,0,-0.28677259172712066
1,processing_teacher_forced,passive,passive,a doctor is struck by a daughter .,a student beats a teacher .,a teacher is beaten by a student .,a doctor is struck by a daughter .,full_sentence_processing,-5.359774271647136,-3.667673587799072,1.6921006838480634,-32.15864562988281,-29.341388702392575,2.8172569274902344,6,8,passive,1,0,-1.6921006838480634,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,1.6921006838480634
1,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a student beats a teacher .,a teacher is beaten by a student .,<|endoftext|>,full_sentence_processing,-6.848195393880208,-5.1280341148376465,1.7201612790425616,-41.08917236328125,-41.02427291870117,0.064899444580078125,6,8,passive,1,0,-1.7201612790425616,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,1,1.7201612790425616
2,processing_teacher_forced,passive,passive,an actress is protected by an actor .,a mayor kills a minister .,a minister is killed by a mayor .,an actress is protected by an actor .,full_sentence_processing,-7.354860941569011,-5.648684501647949,1.7061764399210615,-44.12916564941406,-45.189476013183594,-1.0603103637695312,6,8,passive,1,0,-1.7061764399210615,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,1.7061764399210615
2,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a mayor kills a minister .,a minister is killed by a mayor .,<|endoftext|>,full_sentence_processing,-7.466146469116211,-6.367486953735352,1.0986595153808594,-44.796878814697266,-50.93989562988281,-6.143016815185547,6,8,passive,1,0,-1.0986595153808594,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,1,1.0986595153808594
3,processing_teacher_forced,passive,passive,a cousin is killed by a cop .,a hero hurries a husband .,a husband is hurried by a hero .,a cousin is killed by a cop .,full_sentence_processing,-7.393090929303851,-6.1836700439453125,1.2094208853585382,-51.75163650512695,-49.4693603515625,2.282276153564453,7,8,passive,1,0,-1.2094208853585382,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,1.2094208853585382
3,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a hero hurries a husband .,a husband is hurried by a hero .,<|endoftext|>,full_sentence_processing,-8.32162584577288,-7.111637115478516,1.2099887302943646,-58.25138092041016,-56.893096923828125,1.3582839965820312,7,8,passive,1,0,-1.2099887302943646,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,1,1.2099887302943646
4,processing_teacher_forced,passive,passive,a leader is bothered by a lawyer .,a hero judges a husband .,a husband is judged by a hero .,a leader is bothered by a lawyer .,full_sentence_processing,-7.368540445963542,-5.6090545654296875,1.7594858805338545,-44.21124267578125,-44.8724365234375,-0.66119384765625,6,8,passive,1,0,-1.7594858805338545,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,passive,1,1.7594858805338545
4,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a hero judges a husband .,a husband is judged by a hero .,<|endoftext|>,full_sentence_processing,-8.721367518107096,-6.432563781738281,2.2888037363688145,-52.32820510864258,-51.46051025390625,0.8676948547363281,6,8,passive,1,0,-2.2888037363688145,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_eos,1,2.2888037363688145
