item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,active,active,a soldier understands a son .,a girl drags a guest .,a guest is dragged by a girl .,a soldier understands a son .,full_sentence_processing,-6.300926753452846,-5.913431167602539,0.3874955858503073,-44.10648727416992,-47.30744934082031,-3.20096206665039,7,8,passive,1,0,-0.3874955858503073,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-0.3874955858503073
0,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a girl drags a guest .,a guest is dragged by a girl .,NA,full_sentence_processing,-5.7046372549874445,-5.366898059844971,0.33773919514247375,-39.93246078491211,-42.935184478759766,-3.002723693847656,7,8,passive,1,0,-0.33773919514247375,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-0.33773919514247375
1,processing_teacher_forced,active,active,a daughter strikes a doctor .,a student beats a teacher .,a teacher is beaten by a student .,a daughter strikes a doctor .,full_sentence_processing,-4.8669735590616865,-3.774117946624756,1.0928556124369306,-29.201841354370117,-30.192943572998047,-0.9911022186279296,6,8,passive,1,0,-1.0928556124369306,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-1.0928556124369306
1,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a student beats a teacher .,a teacher is beaten by a student .,NA,full_sentence_processing,-5.325238545735677,-4.0943827629089355,1.2308557828267412,-31.951431274414062,-32.755062103271484,-0.8036308288574219,6,8,passive,1,0,-1.2308557828267412,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-1.2308557828267412
2,processing_teacher_forced,active,active,an actor protects an actress .,a mayor kills a minister .,a minister is killed by a mayor .,an actor protects an actress .,full_sentence_processing,-6.407035827636719,-5.7937774658203125,0.61325836181640625,-38.44221496582031,-46.3502197265625,-7.9080047607421875,6,8,passive,1,0,-0.61325836181640625,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-0.61325836181640625
2,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a mayor kills a minister .,a minister is killed by a mayor .,NA,full_sentence_processing,-6.1365006764729815,-5.323565483093262,0.8129351933797198,-36.81900405883789,-42.588523864746094,-5.769519805908203,6,8,passive,1,0,-0.8129351933797198,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-0.8129351933797198
3,processing_teacher_forced,active,active,a cop kills a cousin .,a hero hurries a husband .,a husband is hurried by a hero .,a cop kills a cousin .,full_sentence_processing,-6.918018341064453,-6.337217807769775,0.5808005332946777,-48.42612838745117,-50.6977424621582,-2.2716140747070312,7,8,passive,1,0,-0.5808005332946777,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-0.5808005332946777
3,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a hero hurries a husband .,a husband is hurried by a hero .,NA,full_sentence_processing,-6.781883784702846,-5.851307392120361,0.930576392582485,-47.47318649291992,-46.81045913696289,0.66272735595703125,7,8,passive,1,0,-0.930576392582485,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-0.930576392582485
4,processing_teacher_forced,active,active,a lawyer bothers a leader .,a hero judges a husband .,a husband is judged by a hero .,a lawyer bothers a leader .,full_sentence_processing,-7.174279530843099,-5.8051300048828125,1.3691495259602862,-43.045677185058594,-46.4410400390625,-3.3953628540039062,6,8,passive,1,0,-1.3691495259602862,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-1.3691495259602862
4,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a hero judges a husband .,a husband is judged by a hero .,NA,full_sentence_processing,-7.145708719889323,-5.344622611999512,1.8010861078898115,-42.87425231933594,-42.756980895996094,0.11727142333984376,6,8,passive,1,0,-1.8010861078898115,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-1.8010861078898115
5,processing_teacher_forced,active,active,a parent hurries a partner .,a champion drags a chief .,a chief is dragged by a champion .,a parent hurries a partner .,full_sentence_processing,-6.520263671875,-6.060039043426514,0.46022462844848633,-45.641845703125,-48.48031234741211,-2.83846664428711,7,8,passive,1,0,-0.46022462844848633,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-0.46022462844848633
5,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a champion drags a chief .,a chief is dragged by a champion .,NA,full_sentence_processing,-6.203134264264788,-5.987170219421387,0.21596404484340148,-43.42193984985352,-47.897361755371094,-4.475421905517578,7,8,passive,1,0,-0.21596404484340148,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-0.21596404484340148
6,processing_teacher_forced,active,active,a champion forgives a chief .,a parent destroys a partner .,a partner is destroyed by a parent .,a champion forgives a chief .,full_sentence_processing,-6.923974990844727,-5.720637321472168,1.2033376693725586,-41.54384994506836,-45.765098571777344,-4.221248626708984,6,8,passive,1,0,-1.2033376693725586,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-1.2033376693725586
6,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a parent destroys a partner .,a partner is destroyed by a parent .,NA,full_sentence_processing,-6.392905553181966,-5.0047430992126465,1.3881624539693194,-38.3574333190918,-40.03794479370117,-1.680511474609375,6,8,passive,1,0,-1.3881624539693194,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-1.3881624539693194
7,processing_teacher_forced,active,active,a cop strikes a cousin .,a nurse discovers an opponent .,an opponent is discovered by a nurse .,a cop strikes a cousin .,full_sentence_processing,-7.268992741902669,-5.835004806518555,1.4339879353841145,-43.613956451416016,-46.68003845214844,-3.066082000732422,6,8,passive,1,0,-1.4339879353841145,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-1.4339879353841145
7,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a nurse discovers an opponent .,an opponent is discovered by a nurse .,NA,full_sentence_processing,-7.144100189208984,-5.10987663269043,2.0342235565185547,-42.864601135253906,-40.87901306152344,1.9855880737304688,6,8,passive,1,0,-2.0342235565185547,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-2.0342235565185547
8,processing_teacher_forced,active,active,a cousin asks a daughter .,a leader chases a man .,a man is chased by a leader .,a cousin asks a daughter .,full_sentence_processing,-5.84446770804269,-5.366015434265137,0.4784522737775534,-40.91127395629883,-42.928123474121094,-2.0168495178222656,7,8,passive,1,0,-0.4784522737775534,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-0.4784522737775534
8,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a leader chases a man .,a man is chased by a leader .,NA,full_sentence_processing,-5.0332183837890625,-4.97420072555542,0.05901765823364258,-35.23252868652344,-39.79360580444336,-4.561077117919922,7,8,passive,1,0,-0.05901765823364258,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-0.05901765823364258
9,processing_teacher_forced,active,active,a singer washes a soldier .,a president teaches a priest .,a priest is taught by a president .,a singer washes a soldier .,full_sentence_processing,-6.688004811604817,-5.270840644836426,1.4171641667683916,-40.128028869628906,-42.166725158691406,-2.0386962890625,6,8,passive,1,0,-1.4171641667683916,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-1.4171641667683916
9,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a president teaches a priest .,a priest is taught by a president .,NA,full_sentence_processing,-6.866461435953776,-5.0743303298950195,1.7921311060587568,-41.198768615722656,-40.59464263916016,0.6041259765625,6,8,passive,1,0,-1.7921311060587568,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-1.7921311060587568
10,processing_teacher_forced,active,active,a boy bothers a brother .,a winner understands a woman .,a woman is understood by a winner .,a boy bothers a brother .,full_sentence_processing,-7.281379699707031,-6.039912700653076,1.241466999053955,-43.68827819824219,-48.31930160522461,-4.631023406982422,6,8,passive,1,0,-1.241466999053955,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-1.241466999053955
10,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a winner understands a woman .,a woman is understood by a winner .,NA,full_sentence_processing,-6.675301233927409,-5.605484962463379,1.0698162714640302,-40.05180740356445,-44.84387969970703,-4.792072296142578,6,8,passive,1,0,-1.0698162714640302,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-1.0698162714640302
11,processing_teacher_forced,active,active,a man washes a manager .,a woman beats a worker .,a worker is beaten by a woman .,a man washes a manager .,full_sentence_processing,-5.300042152404785,-4.351102828979492,0.948939323425293,-31.80025291442871,-34.80882263183594,-3.0085697174072266,6,8,passive,1,0,-0.948939323425293,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-0.948939323425293
11,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a woman beats a worker .,a worker is beaten by a woman .,NA,full_sentence_processing,-5.95083745320638,-4.699933052062988,1.2509044011433916,-35.70502471923828,-37.599464416503906,-1.894439697265625,6,8,passive,1,0,-1.2509044011433916,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-1.2509044011433916
12,processing_teacher_forced,active,active,a student describes a teacher .,a wife kisses a winner .,a winner is kissed by a wife .,a student describes a teacher .,full_sentence_processing,-7.593453089396159,-5.89454460144043,1.6989084879557297,-45.56071853637695,-47.15635681152344,-1.5956382751464844,6,8,passive,1,0,-1.6989084879557297,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-1.6989084879557297
12,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a wife kisses a winner .,a winner is kissed by a wife .,NA,full_sentence_processing,-6.989943186442058,-5.330256938934326,1.6596862475077314,-41.939659118652344,-42.64205551147461,-0.7023963928222656,6,8,passive,1,0,-1.6596862475077314,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-1.6596862475077314
13,processing_teacher_forced,active,active,a guy raises a hero .,a professor asks a reader .,a reader is asked by a professor .,a guy raises a hero .,full_sentence_processing,-6.835365931193034,-5.89651346206665,0.9388524691263838,-41.0121955871582,-47.1721076965332,-6.159912109375,6,8,passive,1,0,-0.9388524691263838,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-0.9388524691263838
13,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a professor asks a reader .,a reader is asked by a professor .,NA,full_sentence_processing,-6.528815587361653,-4.9149274826049805,1.6138881047566729,-39.17289352416992,-39.31941986083984,-0.14652633666992188,6,8,passive,1,0,-1.6138881047566729,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-1.6138881047566729
14,processing_teacher_forced,active,active,a minister surprises a mother .,a daughter describes a doctor .,a doctor is described by a daughter .,a minister surprises a mother .,full_sentence_processing,-6.484469731648763,-5.280900955200195,1.2035687764485674,-38.90681838989258,-42.24720764160156,-3.3403892517089844,6,8,passive,1,0,-1.2035687764485674,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-1.2035687764485674
14,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a daughter describes a doctor .,a doctor is described by a daughter .,NA,full_sentence_processing,-6.486674626668294,-5.112560749053955,1.374113877614339,-38.920047760009766,-40.90048599243164,-1.980438232421875,6,8,passive,1,0,-1.374113877614339,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-1.374113877614339
15,processing_teacher_forced,active,active,a buddy comforts a candidate .,an author carries a bishop .,a bishop is carried by an author .,a buddy comforts a candidate .,full_sentence_processing,-7.752011617024739,-6.518927574157715,1.2330840428670244,-46.51206970214844,-52.15142059326172,-5.639350891113281,6,8,passive,1,0,-1.2330840428670244,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-1.2330840428670244
15,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,an author carries a bishop .,a bishop is carried by an author .,NA,full_sentence_processing,-6.801502227783203,-5.595104694366455,1.206397533416748,-40.80901336669922,-44.76083755493164,-3.951824188232422,6,8,passive,1,0,-1.206397533416748,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-1.206397533416748
16,processing_teacher_forced,active,active,an author teaches a bishop .,a parent joins a partner .,a partner is joined by a parent .,an author teaches a bishop .,full_sentence_processing,-6.9592329661051435,-6.072324752807617,0.8869082132975263,-41.75539779663086,-48.57859802246094,-6.823200225830078,6,8,passive,1,0,-0.8869082132975263,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-0.8869082132975263
16,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a parent joins a partner .,a partner is joined by a parent .,NA,full_sentence_processing,-6.051573435465495,-4.650975227355957,1.400598208109538,-36.30944061279297,-37.207801818847656,-0.8983612060546875,6,8,passive,1,0,-1.400598208109538,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,no_prime_empty,0,-1.400598208109538
17,processing_teacher_forced,active,active,a champion kisses a chief .,a hero protects a husband .,a husband is protected by a hero .,a champion kisses a chief .,full_sentence_processing,-6.589271545410156,-5.3893914222717285,1.1998801231384275,-39.53562927246094,-43.11513137817383,-3.57950210571289,6,8,passive,1,0,-1.1998801231384275,gpt2_strict_core,GPT-2 strict-control CORE,gpt2-large,strict_control,core_core,active,0,-1.1998801231384275
