item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,active,active,the skozemdil zrarukloms the smesilrab .,a vrepimpav drupemzired a smevakkul .,a smevakkul was drupemzired by a vrepimpav .,the skozemdil zrarukloms the smesilrab .,full_sentence_processing,-6.983655144186581,-6.759649176346628,0.2240059678399522,-118.72213745117188,-128.43333435058594,-9.7111968994140625,17,19,passive,1,0,-0.2240059678399522,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,1,0.2240059678399522
0,processing_teacher_forced,passive,passive,the smesilrab is zraruklomed by the skozemdil .,a vrepimpav drupemzired a smevakkul .,a smevakkul was drupemzired by a vrepimpav .,the smesilrab is zraruklomed by the skozemdil .,full_sentence_processing,-6.705863503848805,-6.174752084832442,0.531111419016363,-113.99967956542967,-117.3202896118164,-3.3206100463867188,17,19,passive,1,0,-0.531111419016363,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,passive,1,0.531111419016363
1,processing_teacher_forced,active,active,a brikudtas vragafmured a klosilfin .,the grivarbav zranorzirs the frazemzom .,the frazemzom is zranorzired by the grivarbav .,a brikudtas vragafmured a klosilfin .,full_sentence_processing,-7.1883383358226105,-6.747677451685855,0.4406608841367552,-122.20175170898438,-128.20587158203125,-6.004119873046875,17,19,passive,1,0,-0.4406608841367552,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,1,0.4406608841367552
1,processing_teacher_forced,passive,passive,a klosilfin was vragafmured by a brikudtas .,the grivarbav zranorzirs the frazemzom .,the frazemzom is zranorzired by the grivarbav .,a klosilfin was vragafmured by a brikudtas .,full_sentence_processing,-6.91862891702091,-6.36635308516653,0.5522758318543799,-117.61669158935548,-120.96070861816406,-3.3440170288085938,17,19,passive,1,0,-0.5522758318543799,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,passive,1,0.5522758318543799
2,processing_teacher_forced,active,active,a fravaksel frafimvols a vrefimdil .,the vrakudmur drupemzired the kvezemzom .,the kvezemzom was drupemzired by the vrakudmur .,a fravaksel frafimvols a vrefimdil .,full_sentence_processing,-7.254744585822611,-6.512602555124383,0.7421420306982274,-123.33065795898438,-123.73944854736328,-0.40879058837890625,17,19,passive,1,0,-0.7421420306982274,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,1,0.7421420306982274
2,processing_teacher_forced,passive,passive,a vrefimdil is frafimvoled by a fravaksel .,the vrakudmur drupemzired the kvezemzom .,the kvezemzom was drupemzired by the vrakudmur .,a vrefimdil is frafimvoled by a fravaksel .,full_sentence_processing,-7.401591581456802,-6.58907037032278,0.8125212111340216,-125.82705688476562,-125.1923370361328,0.6347198486328125,17,19,passive,1,0,-0.8125212111340216,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,passive,1,0.8125212111340216
3,processing_teacher_forced,active,active,a klogafrud kvevarmured a kvesorrud .,the franorbav grifimloms the smesilrab .,the smesilrab is grifimlomed by the franorbav .,a klogafrud kvevarmured a kvesorrud .,full_sentence_processing,-7.129502296447754,-6.709264967176649,0.4202373292711048,-114.07203674316406,-120.76676940917967,-6.694732666015625,16,18,passive,1,0,-0.4202373292711048,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,1,0.4202373292711048
3,processing_teacher_forced,passive,passive,a kvesorrud was kvevarmured by a klogafrud .,the franorbav grifimloms the smesilrab .,the smesilrab is grifimlomed by the franorbav .,a kvesorrud was kvevarmured by a klogafrud .,full_sentence_processing,-7.180226802825928,-6.493015713161892,0.6872110896640358,-114.88362884521484,-116.87428283691406,-1.9906539916992188,16,18,passive,1,0,-0.6872110896640358,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,passive,1,0.6872110896640358
4,processing_teacher_forced,active,active,a vratorrud kvesornefs a zlosillom .,the smevakrab zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the smevakrab .,a vratorrud kvesornefs a zlosillom .,full_sentence_processing,-7.180593490600586,-6.405704074435764,0.7748894161648217,-114.88949584960938,-115.30267333984376,-0.413177490234375,16,18,passive,1,0,-0.7748894161648217,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,1,0.7748894161648217
4,processing_teacher_forced,passive,passive,a zlosillom is kvesornefed by a vratorrud .,the smevakrab zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the smevakrab .,a zlosillom is kvesornefed by a vratorrud .,full_sentence_processing,-6.523859024047852,-5.729712592230903,0.7941464318169489,-104.38174438476562,-103.13482666015624,1.246917724609375,16,18,passive,1,0,-0.7941464318169489,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,passive,1,0.7941464318169489
