item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,active,active,the skozemdil zrarukloms the smesilrab .,a vrepimpav drupemzired a smevakkul .,a smevakkul was drupemzired by a vrepimpav .,the skozemdil zrarukloms the smesilrab .,full_sentence_processing,-6.983655144186581,-6.759649176346628,0.2240059678399522,-118.72213745117188,-128.43333435058594,-9.7111968994140625,17,19,passive,1,0,-0.2240059678399522,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.2240059678399522
0,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a vrepimpav drupemzired a smevakkul .,a smevakkul was drupemzired by a vrepimpav .,NA,full_sentence_processing,-7.486387365004596,-6.78523736251028,0.701150002494316,-127.26858520507812,-128.9195098876953,-1.6509246826171875,17,19,passive,1,0,-0.701150002494316,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_empty,0,-0.701150002494316
1,processing_teacher_forced,active,active,a brikudtas vragafmured a klosilfin .,the grivarbav zranorzirs the frazemzom .,the frazemzom is zranorzired by the grivarbav .,a brikudtas vragafmured a klosilfin .,full_sentence_processing,-7.1883383358226105,-6.747677451685855,0.4406608841367552,-122.20175170898438,-128.20587158203125,-6.004119873046875,17,19,passive,1,0,-0.4406608841367552,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.4406608841367552
1,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,the grivarbav zranorzirs the frazemzom .,the frazemzom is zranorzired by the grivarbav .,NA,full_sentence_processing,-7.590935202205882,-6.9949292634662825,0.5960059387395997,-129.0458984375,-132.90365600585938,-3.857757568359375,17,19,passive,1,0,-0.5960059387395997,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_empty,0,-0.5960059387395997
2,processing_teacher_forced,active,active,a fravaksel frafimvols a vrefimdil .,the vrakudmur drupemzired the kvezemzom .,the kvezemzom was drupemzired by the vrakudmur .,a fravaksel frafimvols a vrefimdil .,full_sentence_processing,-7.254744585822611,-6.512602555124383,0.7421420306982274,-123.33065795898438,-123.73944854736328,-0.40879058837890625,17,19,passive,1,0,-0.7421420306982274,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.7421420306982274
2,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,the vrakudmur drupemzired the kvezemzom .,the kvezemzom was drupemzired by the vrakudmur .,NA,full_sentence_processing,-7.697179457720588,-7.006552445261102,0.690627012459486,-130.85205078125,-133.12449645996094,-2.2724456787109375,17,19,passive,1,0,-0.690627012459486,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_empty,0,-0.690627012459486
3,processing_teacher_forced,active,active,a klogafrud kvevarmured a kvesorrud .,the franorbav grifimloms the smesilrab .,the smesilrab is grifimlomed by the franorbav .,a klogafrud kvevarmured a kvesorrud .,full_sentence_processing,-7.129502296447754,-6.709264967176649,0.4202373292711048,-114.07203674316406,-120.76676940917967,-6.694732666015625,16,18,passive,1,0,-0.4202373292711048,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.4202373292711048
3,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,the franorbav grifimloms the smesilrab .,the smesilrab is grifimlomed by the franorbav .,NA,full_sentence_processing,-7.979119777679443,-7.270362006293403,0.7087577713860407,-127.6659164428711,-130.86651611328125,-3.200599670410156,16,18,passive,1,0,-0.7087577713860407,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_empty,0,-0.7087577713860407
4,processing_teacher_forced,active,active,a vratorrud kvesornefs a zlosillom .,the smevakrab zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the smevakrab .,a vratorrud kvesornefs a zlosillom .,full_sentence_processing,-7.180593490600586,-6.405704074435764,0.7748894161648217,-114.88949584960938,-115.30267333984376,-0.413177490234375,16,18,passive,1,0,-0.7748894161648217,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,active,0,-0.7748894161648217
4,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,the smevakrab zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the smevakrab .,NA,full_sentence_processing,-7.219141960144043,-6.698886871337891,0.5202550888061523,-115.50627136230467,-120.57996368408205,-5.073692321777344,16,18,passive,1,0,-0.5202550888061523,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_empty,0,-0.5202550888061523
