item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,passive,passive,the smesilrab is zraruklomed by the skozemdil .,a vrepimpav drupemzired a smevakkul .,a smevakkul was drupemzired by a vrepimpav .,the smesilrab is zraruklomed by the skozemdil .,full_sentence_processing,-6.705863503848805,-6.174752084832442,0.531111419016363,-113.99967956542967,-117.3202896118164,-3.3206100463867188,17,19,passive,1,0,-0.531111419016363,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,passive,1,0.531111419016363
0,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a vrepimpav drupemzired a smevakkul .,a smevakkul was drupemzired by a vrepimpav .,NA,full_sentence_processing,-7.486387365004596,-6.78523736251028,0.701150002494316,-127.26858520507812,-128.9195098876953,-1.6509246826171875,17,19,passive,1,0,-0.701150002494316,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_empty,1,0.701150002494316
1,processing_teacher_forced,passive,passive,a klosilfin was vragafmured by a brikudtas .,the grivarbav zranorzirs the frazemzom .,the frazemzom is zranorzired by the grivarbav .,a klosilfin was vragafmured by a brikudtas .,full_sentence_processing,-6.91862891702091,-6.36635308516653,0.5522758318543799,-117.61669158935548,-120.96070861816406,-3.3440170288085938,17,19,passive,1,0,-0.5522758318543799,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,passive,1,0.5522758318543799
1,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,the grivarbav zranorzirs the frazemzom .,the frazemzom is zranorzired by the grivarbav .,NA,full_sentence_processing,-7.590935202205882,-6.9949292634662825,0.5960059387395997,-129.0458984375,-132.90365600585938,-3.857757568359375,17,19,passive,1,0,-0.5960059387395997,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_empty,1,0.5960059387395997
2,processing_teacher_forced,passive,passive,a vrefimdil is frafimvoled by a fravaksel .,the vrakudmur drupemzired the kvezemzom .,the kvezemzom was drupemzired by the vrakudmur .,a vrefimdil is frafimvoled by a fravaksel .,full_sentence_processing,-7.401591581456802,-6.58907037032278,0.8125212111340216,-125.82705688476562,-125.1923370361328,0.6347198486328125,17,19,passive,1,0,-0.8125212111340216,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,passive,1,0.8125212111340216
2,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,the vrakudmur drupemzired the kvezemzom .,the kvezemzom was drupemzired by the vrakudmur .,NA,full_sentence_processing,-7.697179457720588,-7.006552445261102,0.690627012459486,-130.85205078125,-133.12449645996094,-2.2724456787109375,17,19,passive,1,0,-0.690627012459486,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_empty,1,0.690627012459486
3,processing_teacher_forced,passive,passive,a kvesorrud was kvevarmured by a klogafrud .,the franorbav grifimloms the smesilrab .,the smesilrab is grifimlomed by the franorbav .,a kvesorrud was kvevarmured by a klogafrud .,full_sentence_processing,-7.180226802825928,-6.493015713161892,0.6872110896640358,-114.88362884521484,-116.87428283691406,-1.9906539916992188,16,18,passive,1,0,-0.6872110896640358,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,passive,1,0.6872110896640358
3,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,the franorbav grifimloms the smesilrab .,the smesilrab is grifimlomed by the franorbav .,NA,full_sentence_processing,-7.979119777679443,-7.270362006293403,0.7087577713860407,-127.6659164428711,-130.86651611328125,-3.200599670410156,16,18,passive,1,0,-0.7087577713860407,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_empty,1,0.7087577713860407
4,processing_teacher_forced,passive,passive,a zlosillom is kvesornefed by a vratorrud .,the smevakrab zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the smevakrab .,a zlosillom is kvesornefed by a vratorrud .,full_sentence_processing,-6.523859024047852,-5.729712592230903,0.7941464318169489,-104.38174438476562,-103.13482666015624,1.246917724609375,16,18,passive,1,0,-0.7941464318169489,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,passive,1,0.7941464318169489
4,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,the smevakrab zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the smevakrab .,NA,full_sentence_processing,-7.219141960144043,-6.698886871337891,0.5202550888061523,-115.50627136230467,-120.57996368408205,-5.073692321777344,16,18,passive,1,0,-0.5202550888061523,gpt2_strict_jabberwocky,GPT-2 strict-control Jabberwocky,gpt2-large,strict_control,jabberwocky_jabberwocky,no_prime_empty,1,0.5202550888061523
