prompt_template,metric,condition_a,condition_b,n_items,mean_diff_b_minus_a,sd_diff,effect_size_dz,t_stat,t_p_two_sided,perm_p_two_sided,bootstrap_ci95_low,bootstrap_ci95_high,mcnemar_b,mcnemar_c,mcnemar_p_exact
demo__involving_event__did_to__mary_answered,logprob_delta,active,filler,2080,0.7529463841364934,1.4730885445378952,0.5111345050698843,23.311320064035716,5.663827827691519e-107,0.0,0.6888600312746488,0.8168065496591421,,,
demo__involving_event__did_to__mary_answered,passive_choice_delta,active,filler,2080,0.1875,0.49668211332110773,0.3775050378727454,17.216878681344948,3.3177099798201377e-62,0.0,0.16538461538461538,0.20865384615384616,488.0,98.0,3.450505840282589e-63
demo__involving_event__did_to__mary_answered,logprob_delta,active,no_demo,2080,0.3339618976299579,1.33843664403186,0.24951640342417905,11.379698853734853,3.7720921601815497e-29,0.0,0.27714704513549804,0.39285200192378117,,,
demo__involving_event__did_to__mary_answered,passive_choice_delta,active,no_demo,2080,0.05096153846153846,0.4129913383617695,0.12339614352128979,5.627730015799233,2.0729680529738675e-08,0.0,0.03317307692307692,0.06875,233.0,127.0,2.501667436522755e-08
demo__involving_event__did_to__mary_answered,logprob_delta,active,passive,2080,1.8752838721642127,0.7506815333016518,2.4981084374306217,113.93127398364811,0.0,0.0,1.8436851017291729,1.9070989828843337,,,
demo__involving_event__did_to__mary_answered,passive_choice_delta,active,passive,2080,0.5620192307692308,0.4972263226982417,1.1303086846235026,51.55000739935397,0.0,0.0,0.5403846153846154,0.583173076923077,1170.0,1.0,0.0
demo__involving_event__did_to__mary_answered,logprob_delta,no_demo,filler,2080,0.41898448650653547,0.978909831607448,0.42801131726149844,19.520319424234838,4.695093055190706e-78,0.0,0.37581145506638747,0.46115835483257583,,,
demo__involving_event__did_to__mary_answered,passive_choice_delta,no_demo,filler,2080,0.13653846153846153,0.4293372617540717,0.318021457025717,14.504009998197764,1.7578938302929824e-45,0.0,0.11778846153846154,0.15528846153846154,353.0,69.0,5.207209623158564e-47
demo__involving_event__did_to__mary_answered,logprob_delta,passive,filler,2080,-1.1223374880277193,1.3715043431477796,-0.8183258723423433,-37.32140197470216,8.566197700996653e-234,0.0,-1.1822869520920973,-1.0640375702197735,,,
demo__involving_event__did_to__mary_answered,passive_choice_delta,passive,filler,2080,-0.37451923076923077,0.5807765112772348,-0.644859465727348,-29.41011661859528,2.912250479790016e-159,0.0,-0.39903846153846156,-0.34951923076923075,107.0,886.0,2.7853731747144054e-153
demo__involving_event__did_to__mary_answered,logprob_delta,passive,no_demo,2080,-1.5413219745342548,1.2578607075760235,-1.2253518734236313,-55.88464372707256,0.0,0.0,-1.595699330843412,-1.4874670380812425,,,
demo__involving_event__did_to__mary_answered,passive_choice_delta,passive,no_demo,2080,-0.5110576923076923,0.5307955825870733,-0.9628145166861046,-43.91109803416801,1.4448633043753088e-298,0.0,-0.5336538461538461,-0.4879807692307692,33.0,1096.0,0.0
