item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,passive,passive,the smesilrab is zraruklomed by the skozemdil .,a vrepimpav drupemzired a smevakkul .,a smevakkul was drupemzired by a vrepimpav .,the smesilrab is zraruklomed by the skozemdil .,full_sentence_processing,-6.705863503848805,-6.174752084832442,0.531111419016363,-113.99967956542967,-117.3202896118164,-3.3206100463867188,17,19,passive,1,0,-0.531111419016363,gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,gpt2-large,lexical_overlap,jabberwocky_jabberwocky,passive,1,0.531111419016363
0,processing_teacher_forced,filler,filler,The nasker plodded near hulven .,a vrepimpav drupemzired a smevakkul .,a smevakkul was drupemzired by a vrepimpav .,The nasker plodded near hulven .,full_sentence_processing,-7.635900160845588,-7.054684287623355,0.5812158732222326,-129.810302734375,-134.03900146484375,-4.22869873046875,17,19,passive,1,0,-0.5812158732222326,gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,gpt2-large,lexical_overlap,jabberwocky_jabberwocky,filler,1,0.5812158732222326
1,processing_teacher_forced,passive,passive,a klosilfin was vragafmured by a brikudtas .,the grivarbav zranorzirs the frazemzom .,the frazemzom is zranorzired by the grivarbav .,a klosilfin was vragafmured by a brikudtas .,full_sentence_processing,-6.918629365808823,-6.366352683619449,0.5522766821893743,-117.61669921875,-120.96070098876952,-3.3440017700195312,17,19,passive,1,0,-0.5522766821893743,gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,gpt2-large,lexical_overlap,jabberwocky_jabberwocky,passive,1,0.5522766821893743
1,processing_teacher_forced,filler,filler,The drabble quisted in varlen .,the grivarbav zranorzirs the frazemzom .,the frazemzom is zranorzired by the grivarbav .,The drabble quisted in varlen .,full_sentence_processing,-7.45869535558364,-7.073373091848273,0.3853222637353664,-126.79782104492188,-134.3940887451172,-7.596267700195312,17,19,passive,1,0,-0.3853222637353664,gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,gpt2-large,lexical_overlap,jabberwocky_jabberwocky,filler,1,0.3853222637353664
2,processing_teacher_forced,passive,passive,a vrefimdil is frafimvoled by a fravaksel .,the vrakudmur drupemzired the kvezemzom .,the kvezemzom was drupemzired by the vrakudmur .,a vrefimdil is frafimvoled by a fravaksel .,full_sentence_processing,-7.40159023509306,-6.589069165681538,0.8125210694115221,-125.82703399658205,-125.19231414794922,0.6347198486328125,17,19,passive,1,0,-0.8125210694115221,gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,gpt2-large,lexical_overlap,jabberwocky_jabberwocky,passive,1,0.8125210694115221
2,processing_teacher_forced,filler,filler,The plinter drossed in marven .,the vrakudmur drupemzired the kvezemzom .,the kvezemzom was drupemzired by the vrakudmur .,The plinter drossed in marven .,full_sentence_processing,-7.840297025792739,-6.995319567228618,0.844977458564121,-133.28504943847656,-132.91107177734375,0.3739776611328125,17,19,passive,1,0,-0.844977458564121,gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,gpt2-large,lexical_overlap,jabberwocky_jabberwocky,filler,1,0.844977458564121
3,processing_teacher_forced,passive,passive,a kvesorrud was kvevarmured by a klogafrud .,the franorbav grifimloms the smesilrab .,the smesilrab is grifimlomed by the franorbav .,a kvesorrud was kvevarmured by a klogafrud .,full_sentence_processing,-7.180228233337402,-6.493015713161892,0.6872125201755104,-114.88365173339844,-116.87428283691406,-1.990631103515625,16,18,passive,1,0,-0.6872125201755104,gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,gpt2-large,lexical_overlap,jabberwocky_jabberwocky,passive,1,0.6872125201755104
3,processing_teacher_forced,filler,filler,The claven morged through selven .,the franorbav grifimloms the smesilrab .,the smesilrab is grifimlomed by the franorbav .,The claven morged through selven .,full_sentence_processing,-7.541223526000977,-7.180002848307292,0.3612206776936846,-120.65957641601562,-129.24005126953125,-8.580474853515625,16,18,passive,1,0,-0.3612206776936846,gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,gpt2-large,lexical_overlap,jabberwocky_jabberwocky,filler,1,0.3612206776936846
4,processing_teacher_forced,passive,passive,a zlosillom is kvesornefed by a vratorrud .,the smevakrab zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the smevakrab .,a zlosillom is kvesornefed by a vratorrud .,full_sentence_processing,-6.523859024047852,-5.729713439941406,0.7941455841064453,-104.38174438476562,-103.13484191894533,1.2469024658203125,16,18,passive,1,0,-0.7941455841064453,gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,gpt2-large,lexical_overlap,jabberwocky_jabberwocky,passive,1,0.7941455841064453
4,processing_teacher_forced,filler,filler,The trassel fented beside murven .,the smevakrab zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the smevakrab .,The trassel fented beside murven .,full_sentence_processing,-7.348359107971191,-6.73100111219618,0.617357995775011,-117.57374572753906,-121.15802001953124,-3.5842742919921875,16,18,passive,1,0,-0.617357995775011,gpt2_overlap_jabberwocky,GPT-2 lexical-overlap Jabberwocky,gpt2-large,lexical_overlap,jabberwocky_jabberwocky,filler,1,0.617357995775011
