prompt_template,condition_a,condition_b,passive_choice_rate_a,passive_choice_rate_b,passive_choice_rate_diff_b_minus_a,active_choice_rate_a,active_choice_rate_b,active_choice_rate_diff_b_minus_a,mean_logprob_a,mean_logprob_b,mean_logprob_diff_b_minus_a
processing_teacher_forced,active,filler,0.7336538461538461,0.9725961538461538,0.23894230769230773,0.26634615384615384,0.027403846153846154,-0.23894230769230768,0.3139691512372177,1.135012964195093,0.8210438129578753
processing_teacher_forced,active,no_prime_empty,0.7336538461538461,0.96875,0.2350961538461539,0.26634615384615384,0.03125,-0.23509615384615384,0.3139691512372177,1.2676283780238857,0.953659226786668
processing_teacher_forced,active,no_prime_eos,0.7336538461538461,0.9653846153846154,0.2317307692307693,0.26634615384615384,0.03461538461538462,-0.23173076923076924,0.3139691512372177,1.3939788363762975,1.0800096851390797
processing_teacher_forced,active,passive,0.7336538461538461,1.0,0.2663461538461539,0.26634615384615384,0.0,-0.26634615384615384,0.3139691512372177,1.6420909049717642,1.3281217537345467
processing_teacher_forced,no_prime_empty,filler,0.96875,0.9725961538461538,0.0038461538461538325,0.03125,0.027403846153846154,-0.0038461538461538464,1.2676283780238857,1.135012964195093,-0.13261541382879272
processing_teacher_forced,no_prime_eos,filler,0.9653846153846154,0.9725961538461538,0.007211538461538436,0.03461538461538462,0.027403846153846154,-0.007211538461538464,1.3939788363762975,1.135012964195093,-0.2589658721812045
processing_teacher_forced,no_prime_eos,no_prime_empty,0.9653846153846154,0.96875,0.0033653846153846034,0.03461538461538462,0.03125,-0.0033653846153846173,1.3939788363762975,1.2676283780238857,-0.12635045835241177
processing_teacher_forced,passive,filler,1.0,0.9725961538461538,-0.027403846153846168,0.0,0.027403846153846154,0.027403846153846154,1.6420909049717642,1.135012964195093,-0.5070779407766712
processing_teacher_forced,passive,no_prime_empty,1.0,0.96875,-0.03125,0.0,0.03125,0.03125,1.6420909049717642,1.2676283780238857,-0.3744625269478785
processing_teacher_forced,passive,no_prime_eos,1.0,0.9653846153846154,-0.0346153846153846,0.0,0.03461538461538462,0.03461538461538462,1.6420909049717642,1.3939788363762975,-0.24811206859546675
