prompt_template,metric,condition_a,condition_b,n_items,mean_diff_b_minus_a,sd_diff,effect_size_dz,t_stat,t_p_two_sided,perm_p_two_sided,bootstrap_ci95_low,bootstrap_ci95_high,mcnemar_b,mcnemar_c,mcnemar_p_exact
processing_teacher_forced,logprob_delta,active,filler,2080,0.20255333241024243,0.23058133530321642,0.8784463501518155,40.0633176284453,1.3648847394611422e-260,0.0,0.1925062751412918,0.21232850693165023,,,
processing_teacher_forced,passive_choice_delta,active,filler,2080,0.0985576923076923,0.31077775874861985,0.3171323865148699,14.463462144291839,3.0044361923926765e-45,0.0,0.08557692307692308,0.11201923076923077,213.0,8.0,7.652875112997462e-53
processing_teacher_forced,logprob_delta,active,no_prime_empty,2080,0.15807499764368563,0.33581416926140767,0.4707216434355853,21.468209996301333,1.653252619886888e-92,0.0,0.14362176563311357,0.17281935253386532,,,
processing_teacher_forced,passive_choice_delta,active,no_prime_empty,2080,0.013942307692307693,0.38899957592608,0.03584144702244378,1.634621483799323,0.10227981476009962,0.1227,-0.0028846153846153848,0.03125,172.0,143.0,0.11450980504267069
processing_teacher_forced,logprob_delta,active,no_prime_eos,2080,0.08736963303756663,0.2490743765126464,0.3507772829178619,15.997905506639752,2.0409771486981283e-54,0.0,0.07674419905799254,0.0980624841404266,,,
processing_teacher_forced,passive_choice_delta,active,no_prime_eos,2080,0.03317307692307692,0.3513945677271381,0.09440406873004421,4.305487967814656,1.7436252227552975e-05,0.0,0.01826923076923077,0.04807692307692308,164.0,95.0,2.149019753609093e-05
processing_teacher_forced,logprob_delta,active,passive,2080,0.4279044061279299,0.19037805987915363,2.247656092301555,102.5088896206637,0.0,0.0,0.4195732900626123,0.4361167121733959,,,
processing_teacher_forced,passive_choice_delta,active,passive,2080,0.10913461538461539,0.311883016563929,0.3499216359613645,15.958882001345382,3.564132297733714e-54,0.0,0.09615384615384616,0.12259615384615384,227.0,0.0,9.273015376718553e-69
processing_teacher_forced,logprob_delta,no_prime_empty,filler,2080,0.044478334766556764,0.3290889037487135,0.13515598447682586,6.164061282222297,8.492568288491172e-10,0.0,0.030106953188290923,0.058535170522366564,,,
processing_teacher_forced,passive_choice_delta,no_prime_empty,filler,2080,0.08461538461538462,0.2983904975646662,0.2835726516292532,12.932902744714944,7.4385914027493046e-37,0.0,0.07163461538461538,0.09759615384615385,188.0,12.0,8.113775994575524e-42
processing_teacher_forced,logprob_delta,no_prime_eos,filler,2080,0.11518369937267575,0.2502627952212649,0.4602509904472152,20.990674747418115,6.992871018190676e-89,0.0,0.10415846777188252,0.12578746444467934,,,
processing_teacher_forced,passive_choice_delta,no_prime_eos,filler,2080,0.06538461538461539,0.2678075273790334,0.24414778787033578,11.134852312882972,5.171411449932954e-28,0.0,0.05432692307692308,0.07692307692307693,147.0,11.0,1.5885257017954782e-31
processing_teacher_forced,logprob_delta,no_prime_eos,no_prime_empty,2080,0.070705364606119,0.3075135053975614,0.22992604671040145,10.48624112197585,4.176989897226391e-25,0.0,0.05731806202182505,0.08388545542326438,,,
processing_teacher_forced,passive_choice_delta,no_prime_eos,no_prime_empty,2080,-0.019230769230769232,0.3406348720141789,-0.056455667962171385,-2.5747746087209817,0.010099137774466766,0.0132,-0.03365384615384615,-0.004326923076923077,101.0,141.0,0.012017901696012806
processing_teacher_forced,logprob_delta,passive,filler,2080,-0.22535107371768745,0.21060031972651685,-1.070041460574826,-48.80139908738419,0.0,0.0,-0.23427424932179303,-0.21623196266368302,,,
processing_teacher_forced,passive_choice_delta,passive,filler,2080,-0.010576923076923078,0.10232343558582008,-0.1033675522754713,-4.714285714285714,2.5864415906304625e-06,0.0,-0.015384615384615385,-0.00625,0.0,22.0,4.76837158203125e-07
processing_teacher_forced,logprob_delta,passive,no_prime_empty,2080,-0.2698294084842442,0.35254850367597834,-0.7653681852873216,-34.906159840693114,1.673572193478477e-210,0.0,-0.28525298128249404,-0.2548460815088889,,,
processing_teacher_forced,passive_choice_delta,passive,no_prime_empty,2080,-0.09519230769230769,0.2935509515776795,-0.32427865479808493,-14.789382123399323,3.908008427188176e-47,0.0,-0.10817307692307693,-0.08269230769230769,0.0,198.0,4.9784122222889134e-60
processing_teacher_forced,logprob_delta,passive,no_prime_eos,2080,-0.34053477309036323,0.2655443518522986,-1.282402622066599,-58.48655819052134,0.0,0.0,-0.3519174928435322,-0.3291770597855596,,,
processing_teacher_forced,passive_choice_delta,passive,no_prime_eos,2080,-0.07596153846153846,0.26500027400956633,-0.28664701855665364,-13.07311544944932,1.3644774003556102e-37,0.0,-0.0875,-0.06490384615384616,0.0,158.0,5.473822126268817e-48
