item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a girl drags a guest .,a guest is dragged by a girl .,<|endoftext|>,full_sentence_processing,-6.704627990722656,-6.991400718688965,-0.2867727279663086,-46.932395935058594,-55.93120574951172,-8.998809814453125,7,8,active,0,1,0.2867727279663086,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_eos,0,-0.2867727279663086
0,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a girl drags a guest .,a guest is dragged by a girl .,NA,full_sentence_processing,-5.704661778041294,-5.366915702819824,0.33774607522147004,-39.93263244628906,-42.935325622558594,-3.0026931762695312,7,8,passive,1,0,-0.33774607522147004,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,0.33774607522147004
1,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a student beats a teacher .,a teacher is beaten by a student .,<|endoftext|>,full_sentence_processing,-6.8482100168863935,-5.128057479858398,1.720152537027995,-41.08926010131836,-41.02445983886719,0.064800262451171875,6,8,passive,1,0,-1.720152537027995,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_eos,1,1.720152537027995
1,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a student beats a teacher .,a teacher is beaten by a student .,NA,full_sentence_processing,-5.325255076090495,-4.094405174255371,1.230849901835124,-31.95153045654297,-32.75524139404297,-0.8037109375,6,8,passive,1,0,-1.230849901835124,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,1.230849901835124
2,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a mayor kills a minister .,a minister is killed by a mayor .,<|endoftext|>,full_sentence_processing,-7.466159184773763,-6.3675031661987305,1.0986560185750325,-44.79695510864258,-50.94002532958984,-6.143070220947266,6,8,passive,1,0,-1.0986560185750325,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_eos,1,1.0986560185750325
2,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a mayor kills a minister .,a minister is killed by a mayor .,NA,full_sentence_processing,-6.136517842610677,-5.323587417602539,0.8129304250081377,-36.81910705566406,-42.58869934082031,-5.76959228515625,6,8,passive,1,0,-0.8129304250081377,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,0.8129304250081377
3,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a hero hurries a husband .,a husband is hurried by a hero .,<|endoftext|>,full_sentence_processing,-8.321653093610491,-7.111660957336426,1.2099921362740655,-58.25157165527344,-56.893287658691406,1.3582839965820312,7,8,passive,1,0,-1.2099921362740655,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_eos,1,1.2099921362740655
3,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a hero hurries a husband .,a husband is hurried by a hero .,NA,full_sentence_processing,-6.781905582972935,-5.851328372955322,0.9305772100176126,-47.47333908081055,-46.81062698364258,0.66271209716796875,7,8,passive,1,0,-0.9305772100176126,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,0.9305772100176126
4,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a hero judges a husband .,a husband is judged by a hero .,<|endoftext|>,full_sentence_processing,-8.721384684244791,-6.432587146759033,2.288797537485758,-52.32830810546875,-51.460697174072266,0.8676109313964844,6,8,passive,1,0,-2.288797537485758,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_eos,1,2.288797537485758
4,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a hero judges a husband .,a husband is judged by a hero .,NA,full_sentence_processing,-7.145727157592773,-5.344646453857422,1.8010807037353516,-42.87436294555664,-42.757171630859375,0.11719131469726562,6,8,passive,1,0,-1.8010807037353516,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,1.8010807037353516
