item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,passive,passive,a teacher is dragged by a student .,a girl drags a guest .,a guest is dragged by a girl .,a teacher is dragged by a student .,full_sentence_processing,-5.103272029331753,-4.052603721618652,1.0506683077131005,-35.722904205322266,-32.42082977294922,3.302074432373047,7,8,passive,1,0,-1.0506683077131005,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,1.0506683077131005
0,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a girl drags a guest .,a guest is dragged by a girl .,NA,full_sentence_processing,-5.704661778041294,-5.366915702819824,0.33774607522147004,-39.93263244628906,-42.935325622558594,-3.0026931762695312,7,8,passive,1,0,-0.33774607522147004,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,0.33774607522147004
1,processing_teacher_forced,passive,passive,a guy is beaten by a guest .,a student beats a teacher .,a teacher is beaten by a student .,a guy is beaten by a guest .,full_sentence_processing,-4.799354553222656,-3.0780224800109863,1.72133207321167,-28.796127319335938,-24.62417984008789,4.171947479248047,6,8,passive,1,0,-1.72133207321167,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,1.72133207321167
1,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a student beats a teacher .,a teacher is beaten by a student .,NA,full_sentence_processing,-5.325255076090495,-4.094405174255371,1.230849901835124,-31.95153045654297,-32.75524139404297,-0.8037109375,6,8,passive,1,0,-1.230849901835124,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,1.230849901835124
2,processing_teacher_forced,passive,passive,an author is killed by an aunt .,a mayor kills a minister .,a minister is killed by a mayor .,an author is killed by an aunt .,full_sentence_processing,-5.898699442545573,-4.26453161239624,1.634167830149333,-35.39219665527344,-34.11625289916992,1.2759437561035156,6,8,passive,1,0,-1.634167830149333,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,1.634167830149333
2,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a mayor kills a minister .,a minister is killed by a mayor .,NA,full_sentence_processing,-6.136517842610677,-5.323587417602539,0.8129304250081377,-36.81910705566406,-42.58869934082031,-5.76959228515625,6,8,passive,1,0,-0.8129304250081377,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,0.8129304250081377
3,processing_teacher_forced,passive,passive,a winner is hurried by a wife .,a hero hurries a husband .,a husband is hurried by a hero .,a winner is hurried by a wife .,full_sentence_processing,-5.877358572823661,-4.392377853393555,1.484980719430106,-41.141510009765625,-35.13902282714844,6.0024871826171875,7,8,passive,1,0,-1.484980719430106,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,1.484980719430106
3,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a hero hurries a husband .,a husband is hurried by a hero .,NA,full_sentence_processing,-6.781905582972935,-5.851328372955322,0.9305772100176126,-47.47333908081055,-46.81062698364258,0.66271209716796875,7,8,passive,1,0,-0.9305772100176126,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,0.9305772100176126
4,processing_teacher_forced,passive,passive,a winner is judged by a wife .,a hero judges a husband .,a husband is judged by a hero .,a winner is judged by a wife .,full_sentence_processing,-6.877983729044597,-3.8868117332458496,2.991171995798747,-41.26790237426758,-31.094493865966797,10.17340850830078,6,8,passive,1,0,-2.991171995798747,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,2.991171995798747
4,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a hero judges a husband .,a husband is judged by a hero .,NA,full_sentence_processing,-7.145727157592773,-5.344646453857422,1.8010807037353516,-42.87436294555664,-42.757171630859375,0.11719131469726562,6,8,passive,1,0,-1.8010807037353516,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,1.8010807037353516
5,processing_teacher_forced,passive,passive,a priest is dragged by a president .,a champion drags a chief .,a chief is dragged by a champion .,a priest is dragged by a president .,full_sentence_processing,-6.033479963030134,-4.461123466491699,1.5723564965384345,-42.23435974121094,-35.688987731933594,6.545372009277344,7,8,passive,1,0,-1.5723564965384345,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,1.5723564965384345
5,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a champion drags a chief .,a chief is dragged by a champion .,NA,full_sentence_processing,-6.203144618443081,-5.987189292907715,0.2159553255353659,-43.42201232910156,-47.89751434326172,-4.475502014160156,7,8,passive,1,0,-0.2159553255353659,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,0.2159553255353659
6,processing_teacher_forced,passive,passive,a candidate is destroyed by a buddy .,a parent destroys a partner .,a partner is destroyed by a parent .,a candidate is destroyed by a buddy .,full_sentence_processing,-5.597046534220378,-3.9080028533935542,1.6890436808268232,-33.582279205322266,-31.26402282714844,2.318256378173828,6,8,passive,1,0,-1.6890436808268232,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,1.6890436808268232
6,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a parent destroys a partner .,a partner is destroyed by a parent .,NA,full_sentence_processing,-6.392923990885417,-5.004758834838867,1.3881651560465498,-38.3575439453125,-40.03807067871094,-1.6805267333984375,6,8,passive,1,0,-1.3881651560465498,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,1.3881651560465498
7,processing_teacher_forced,passive,passive,a brother is discovered by a boy .,a nurse discovers an opponent .,an opponent is discovered by a nurse .,a brother is discovered by a boy .,full_sentence_processing,-6.900312423706055,-4.72418212890625,2.1761302947998047,-41.40187454223633,-37.79345703125,3.608417510986328,6,8,passive,1,0,-2.1761302947998047,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,2.1761302947998047
7,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a nurse discovers an opponent .,an opponent is discovered by a nurse .,NA,full_sentence_processing,-7.144114176432292,-5.109893798828125,2.034220377604167,-42.86468505859375,-40.879150390625,1.98553466796875,6,8,passive,1,0,-2.034220377604167,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,2.034220377604167
8,processing_teacher_forced,passive,passive,an adult is chased by an actress .,a leader chases a man .,a man is chased by a leader .,an adult is chased by an actress .,full_sentence_processing,-5.522444588797433,-4.255723476409912,1.266721112387521,-38.65711212158203,-34.0457878112793,4.611324310302734,7,8,passive,1,0,-1.266721112387521,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,1.266721112387521
8,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a leader chases a man .,a man is chased by a leader .,NA,full_sentence_processing,-5.033233097621372,-4.9742231369018555,0.05900996071951692,-35.23263168334961,-39.79378509521485,-4.561153411865234,7,8,passive,1,0,-0.05900996071951692,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,0.05900996071951692
9,processing_teacher_forced,passive,passive,a child is taught by a chief .,a president teaches a priest .,a priest is taught by a president .,a child is taught by a chief .,full_sentence_processing,-6.7025705973307295,-4.335162162780762,2.3674084345499677,-40.215423583984375,-34.681297302246094,5.534126281738281,6,8,passive,1,0,-2.3674084345499677,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,2.3674084345499677
9,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a president teaches a priest .,a priest is taught by a president .,NA,full_sentence_processing,-6.86648432413737,-5.074348449707031,1.7921358744303388,-41.19890594482422,-40.59478759765625,0.60411834716796875,6,8,passive,1,0,-1.7921358744303388,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,1.7921358744303388
10,processing_teacher_forced,passive,passive,a king is understood by a kid .,a winner understands a woman .,a woman is understood by a winner .,a king is understood by a kid .,full_sentence_processing,-7.044356028238933,-4.081154823303223,2.96320120493571,-42.266136169433594,-32.64923858642578,9.6168975830078125,6,8,passive,1,0,-2.96320120493571,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,2.96320120493571
10,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a winner understands a woman .,a woman is understood by a winner .,NA,full_sentence_processing,-6.67532221476237,-5.605508804321289,1.069813410441081,-40.05193328857422,-44.84407043457031,-4.792137145996094,6,8,passive,1,0,-1.069813410441081,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,1.069813410441081
11,processing_teacher_forced,passive,passive,a lady is beaten by a king .,a woman beats a worker .,a worker is beaten by a woman .,a lady is beaten by a king .,full_sentence_processing,-5.38130251566569,-3.8063697814941406,1.5749327341715498,-32.28781509399414,-30.450958251953125,1.8368568420410156,6,8,passive,1,0,-1.5749327341715498,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,1.5749327341715498
11,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a woman beats a worker .,a worker is beaten by a woman .,NA,full_sentence_processing,-5.950857798258464,-4.699954032897949,1.2509037653605146,-35.70514678955078,-37.599632263183594,-1.8944854736328125,6,8,passive,1,0,-1.2509037653605146,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,1.2509037653605146
12,processing_teacher_forced,passive,passive,a kid is kissed by a husband .,a wife kisses a winner .,a winner is kissed by a wife .,a kid is kissed by a husband .,full_sentence_processing,-5.522531509399414,-4.092154502868652,1.4303770065307615,-33.135189056396484,-32.73723602294922,0.3979530334472656,6,8,passive,1,0,-1.4303770065307615,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,1.4303770065307615
12,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a wife kisses a winner .,a winner is kissed by a wife .,NA,full_sentence_processing,-6.989960352579753,-5.33027458190918,1.6596857706705732,-41.93976211547851,-42.64219665527344,-0.7024345397949219,6,8,passive,1,0,-1.6596857706705732,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,1.6596857706705732
13,processing_teacher_forced,passive,passive,a daughter is asked by a cousin .,a professor asks a reader .,a reader is asked by a professor .,a daughter is asked by a cousin .,full_sentence_processing,-6.248578389485677,-3.9995269775390625,2.2490514119466143,-37.49147033691406,-31.9962158203125,5.4952545166015625,6,8,passive,1,0,-2.2490514119466143,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,2.2490514119466143
13,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a professor asks a reader .,a reader is asked by a professor .,NA,full_sentence_processing,-6.528842926025391,-4.914952278137207,1.6138906478881836,-39.173057556152344,-39.319618225097656,-0.1465606689453125,6,8,passive,1,0,-1.6138906478881836,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,1.6138906478881836
14,processing_teacher_forced,passive,passive,a secretary is described by a scientist .,a daughter describes a doctor .,a doctor is described by a daughter .,a secretary is described by a scientist .,full_sentence_processing,-6.217688242594401,-4.047329425811768,2.1703588167826338,-37.306129455566406,-32.37863540649414,4.927494049072266,6,8,passive,1,0,-2.1703588167826338,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,2.1703588167826338
14,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a daughter describes a doctor .,a doctor is described by a daughter .,NA,full_sentence_processing,-6.4866943359375,-5.112577438354492,1.3741168975830078,-38.920166015625,-40.90061950683594,-1.9804534912109375,6,8,passive,1,0,-1.3741168975830078,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,1.3741168975830078
15,processing_teacher_forced,passive,passive,a nurse is carried by a mother .,an author carries a bishop .,a bishop is carried by an author .,a nurse is carried by a mother .,full_sentence_processing,-7.255402247111003,-4.554872512817383,2.70052973429362,-43.532413482666016,-36.43898010253906,7.093433380126953,6,8,passive,1,0,-2.70052973429362,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,2.70052973429362
15,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,an author carries a bishop .,a bishop is carried by an author .,NA,full_sentence_processing,-6.801520029703776,-5.595117568969727,1.2064024607340498,-40.809120178222656,-44.76094055175781,-3.951820373535156,6,8,passive,1,0,-1.2064024607340498,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,1.2064024607340498
16,processing_teacher_forced,passive,passive,a candidate is joined by a buddy .,a parent joins a partner .,a partner is joined by a parent .,a candidate is joined by a buddy .,full_sentence_processing,-5.481376647949219,-4.116628170013428,1.364748477935791,-32.88825988769531,-32.93302536010742,-0.04476547241210937,6,8,passive,1,0,-1.364748477935791,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,passive,1,1.364748477935791
16,processing_teacher_forced,no_prime_empty,no_prime_empty,NA,a parent joins a partner .,a partner is joined by a parent .,NA,full_sentence_processing,-6.051587422688802,-4.650997638702393,1.4005897839864092,-36.30952453613281,-37.20798110961914,-0.8984565734863281,6,8,passive,1,0,-1.4005897839864092,gpt2_overlap_core,GPT-2 lexical-overlap CORE,gpt2-large,lexical_overlap,core_core,no_prime_empty,1,1.4005897839864092
