dataset_id,dataset_label,analysis_id,analysis_group,measure,direction,question,reference_condition,target_condition,observed_reference,observed_target,observed_target_minus_reference,emmean_reference,emmean_target,emmean_reference_ci_low,emmean_reference_ci_high,emmean_target_ci_low,emmean_target_ci_high,fixed_effect_estimate,fixed_effect_ci_low,fixed_effect_ci_high,fixed_effect_statistic,fixed_effect_p,model_error
llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,overall_prime_active_vs_passive,overall_prime_contrast,choice,passive,Does a passive prime yield more passive preference than an active prime?,active,passive,0.8908653846153847,1,0.10913461538461533,0.8908653753236454,0.9999999995349023,0.8767262587648376,0.9035611654471485,2.2204460492503126e-16,0.9999999999999998,19.389162378015378,-37.06221129948874,75.8405360555195,0.6731822004617215,0.5008313836663004,NA
llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,baseline_eos_vs_empty,baseline_bias,choice,passive,Is the empty baseline more passive-biased than the EOS baseline?,no_prime_eos,no_prime_empty,0.9240384615384613,0.9048076923076924,-0.01923076923076883,0.9997049849148137,0.9993832984803607,0.9994234061182612,0.9998490758745865,0.9988970931517973,0.9996552390847984,-0.7376804880316395,-1.1259121940115953,-0.3494487820516839,-3.724134753472689,1.9598622774640107e-4,NA
llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,baseline_eos_vs_filler,baseline_bias,choice,passive,Is the filler baseline more passive-biased than the EOS baseline?,no_prime_eos,filler,0.9240384615384613,0.9894230769230767,0.06538461538461549,0.9999834467391702,0.9999999985511803,0.9999562116314406,0.9999937424980331,0.9999999918746024,0.9999999997416645,9.343605731036702,8.306514551398779,10.380696910674624,17.658168421572736,8.805080829660217e-70,NA
llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,baseline_empty_vs_filler,baseline_bias,choice,passive,Is the filler baseline more passive-biased than the empty baseline?,no_prime_empty,filler,0.9048076923076924,0.9894230769230767,0.08461538461538431,0.9999798695778963,0.9999999987388867,0.9999555219724905,0.9999908892431699,0.9999999970095138,0.9999999994681779,9.678012687604918,9.491777536909924,9.864247838299912,101.85271812995663,0,NA
llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,active_priming_vs_no_prime_eos,active_priming,choice,active,Does an active prime increase active preference relative to the EOS baseline?,no_prime_eos,active,0.07596153846153858,0.10913461538461543,0.03317307692307685,2.1438535417061757e-4,7.36474715605106e-4,1.0571062674770896e-4,4.3473344796583925e-4,4.2003232033827986e-4,0.0012910094054661874,1.2346221264546575,0.8324237889334921,1.6368204639758228,6.0164716673898315,1.7825968069350893e-9,NA
llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,active_priming_vs_no_prime_empty,active_priming,choice,active,Does an active prime increase active preference relative to the empty baseline?,no_prime_empty,active,0.09519230769230763,0.10913461538461543,0.013942307692307795,0.00110321918123508,0.0015988028750142397,5.849487826927054e-4,0.002079726717173488,8.853131393760938e-4,0.0028856460261974053,0.3715189659826167,0.05446092912181577,0.6885770028434176,2.2966261953459903,0.021640102982627765,NA
llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,active_priming_vs_filler,active_priming,choice,active,Does an active prime increase active preference relative to the filler baseline?,filler,active,0.010576923076923006,0.10913461538461543,0.09855769230769242,6.731601426357473e-10,2.3845735938396313e-5,6.181258591370687e-12,7.330943016257169e-8,1.1636377772861202e-6,4.884405109176845e-4,10.475156563276764,6.51790367658873,14.432409449964798,5.1881772998399125,2.1236236877259603e-7,NA
llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,passive_priming_vs_no_prime_eos,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the EOS baseline?,no_prime_eos,passive,0.9240384615384613,1,0.07596153846153875,0.9240384740151316,0.9999999995420858,0.911840537739891,0.9346695976936454,2.2204460492503126e-16,0.9999999999999998,19.005812565560632,-1989.2746004826145,2027.2862256137355,0.01854855919690935,0.9852012395797533,NA
llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,passive_priming_vs_no_prime_empty,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the empty baseline?,no_prime_empty,passive,0.9048076923076924,1,0.09519230769230758,0.9048076839217296,0.9999999995376879,0.8914260270869232,0.9166941909484732,2.2204460492503126e-16,0.9999999999999998,19.242957699833745,-1979.4626355498438,2017.9485509495114,0.01886996472871252,0.9849448399478141,NA
llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,passive_priming_vs_filler,passive_priming,choice,passive,Does a passive prime increase passive preference relative to the filler baseline?,filler,passive,0.9894230769230767,1,0.010576923076923261,0.9894230735171212,0.9999999999410362,0.9839897628418998,0.9930255790849919,3.1005253274606423e-9,0.9999999999999998,19.015650551134303,-24.128254359119328,62.15955546138794,0.8638529660296193,0.38766866719310916,NA
