item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,active,active,the skozemdil zrarukloms the smesilrab .,a vrepimpav drupemzired a smevakkul .,a smevakkul was drupemzired by a vrepimpav .,the skozemdil zrarukloms the smesilrab .,full_sentence_processing,-7.0625,-7.003472222222222,0.05902777777777768,-113,-126.0625,-13.0625,16,18,passive,1,0,-0.05902777777777768,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,active,0,-0.05902777777777768
0,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a vrepimpav drupemzired a smevakkul .,a smevakkul was drupemzired by a vrepimpav .,<|eot_id|>,full_sentence_processing,-7.89453125,-7.972222222222222,-0.07769097222222232,-126.3125,-143.5,-17.1875,16,18,active,0,1,0.07769097222222232,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,no_prime_eos,1,0.07769097222222232
1,processing_teacher_forced,active,active,a brikudtas vragafmured a klosilfin .,the grivarbav zranorzirs the frazemzom .,the frazemzom is zranorzired by the grivarbav .,a brikudtas vragafmured a klosilfin .,full_sentence_processing,-7.495833333333334,-7.352941176470588,0.1428921568627457,-112.4375,-125,-12.5625,15,17,passive,1,0,-0.1428921568627457,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,active,0,-0.1428921568627457
1,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the grivarbav zranorzirs the frazemzom .,the frazemzom is zranorzired by the grivarbav .,<|eot_id|>,full_sentence_processing,-8.816666666666666,-8.191176470588236,0.6254901960784309,-132.25,-139.25,-7,15,17,passive,1,0,-0.6254901960784309,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,no_prime_eos,0,-0.6254901960784309
2,processing_teacher_forced,active,active,a fravaksel frafimvols a vrefimdil .,the vrakudmur drupemzired the kvezemzom .,the kvezemzom was drupemzired by the vrakudmur .,a fravaksel frafimvols a vrefimdil .,full_sentence_processing,-7.209558823529412,-6.6875,0.5220588235294121,-122.5625,-127.0625,-4.5,17,19,passive,1,0,-0.5220588235294121,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,active,0,-0.5220588235294121
2,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the vrakudmur drupemzired the kvezemzom .,the kvezemzom was drupemzired by the vrakudmur .,<|eot_id|>,full_sentence_processing,-8.205882352941176,-7.776315789473684,0.42956656346749167,-139.5,-147.75,-8.25,17,19,passive,1,0,-0.42956656346749167,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,no_prime_eos,0,-0.42956656346749167
3,processing_teacher_forced,active,active,a klogafrud kvevarmured a kvesorrud .,the franorbav grifimloms the smesilrab .,the smesilrab is grifimlomed by the franorbav .,a klogafrud kvevarmured a kvesorrud .,full_sentence_processing,-7.658333333333333,-7.084558823529412,0.5737745098039211,-114.875,-120.4375,-5.5625,15,17,passive,1,0,-0.5737745098039211,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,active,0,-0.5737745098039211
3,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the franorbav grifimloms the smesilrab .,the smesilrab is grifimlomed by the franorbav .,<|eot_id|>,full_sentence_processing,-8.65,-7.838235294117647,0.8117647058823536,-129.75,-133.25,-3.5,15,17,passive,1,0,-0.8117647058823536,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,no_prime_eos,0,-0.8117647058823536
4,processing_teacher_forced,active,active,a vratorrud kvesornefs a zlosillom .,the smevakrab zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the smevakrab .,a vratorrud kvesornefs a zlosillom .,full_sentence_processing,-7.233333333333333,-6.4375,0.7958333333333334,-108.5,-109.4375,-0.9375,15,17,passive,1,0,-0.7958333333333334,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,active,0,-0.7958333333333334
4,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the smevakrab zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the smevakrab .,<|eot_id|>,full_sentence_processing,-8.641666666666667,-7.8088235294117645,0.832843137254903,-129.625,-132.75,-3.125,15,17,passive,1,0,-0.832843137254903,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,no_prime_eos,0,-0.832843137254903
5,processing_teacher_forced,active,active,a frataflom zraruklomed a druvarmur .,the skozemdil smenelmurs the vrefimdil .,the vrefimdil is smenelmured by the skozemdil .,a frataflom zraruklomed a druvarmur .,full_sentence_processing,-7.275,-6.893382352941177,0.3816176470588238,-109.125,-117.1875,-8.0625,15,17,passive,1,0,-0.3816176470588238,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,active,0,-0.3816176470588238
5,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the skozemdil smenelmurs the vrefimdil .,the vrefimdil is smenelmured by the skozemdil .,<|eot_id|>,full_sentence_processing,-8.75,-8.191176470588236,0.5588235294117645,-131.25,-139.25,-8,15,17,passive,1,0,-0.5588235294117645,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,no_prime_eos,0,-0.5588235294117645
6,processing_teacher_forced,active,active,a vranorked smegafdiled a smezemlom .,the fradullom grifimloms the vrasilvol .,the vrasilvol is grifimlomed by the fradullom .,a vranorked smegafdiled a smezemlom .,full_sentence_processing,-6.44140625,-6.142361111111111,0.2990451388888893,-103.0625,-110.5625,-7.5,16,18,passive,1,0,-0.2990451388888893,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,active,0,-0.2990451388888893
6,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the fradullom grifimloms the vrasilvol .,the vrasilvol is grifimlomed by the fradullom .,<|eot_id|>,full_sentence_processing,-7.67578125,-7.236111111111111,0.4396701388888893,-122.8125,-130.25,-7.4375,16,18,passive,1,0,-0.4396701388888893,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,no_prime_eos,0,-0.4396701388888893
7,processing_teacher_forced,active,active,the skozemdil zrazemgors the plolodnef .,a vretortas skotafruded a vramolsim .,a vramolsim was skotafruded by a vretortas .,the skozemdil zrazemgors the plolodnef .,full_sentence_processing,-6.833333333333333,-6.713235294117647,0.12009803921568628,-102.5,-114.125,-11.625,15,17,passive,1,0,-0.12009803921568628,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,active,0,-0.12009803921568628
7,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a vretortas skotafruded a vramolsim .,a vramolsim was skotafruded by a vretortas .,<|eot_id|>,full_sentence_processing,-8.616666666666667,-8.264705882352942,0.35196078431372513,-129.25,-140.5,-11.25,15,17,passive,1,0,-0.35196078431372513,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,no_prime_eos,0,-0.35196078431372513
8,processing_teacher_forced,active,active,the vrefimdil drupemzirs the zraduldil .,a tlunelsel smedulpaved a brisilsel .,a brisilsel was smedulpaved by a tlunelsel .,the vrefimdil drupemzirs the zraduldil .,full_sentence_processing,-6.804166666666666,-6.455882352941177,0.3482843137254896,-102.0625,-109.75,-7.6875,15,17,passive,1,0,-0.3482843137254896,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,active,0,-0.3482843137254896
8,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,a tlunelsel smedulpaved a brisilsel .,a brisilsel was smedulpaved by a tlunelsel .,<|eot_id|>,full_sentence_processing,-8.333333333333334,-7.602941176470588,0.7303921568627461,-125,-129.25,-4.25,15,17,passive,1,0,-0.7303921568627461,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,no_prime_eos,0,-0.7303921568627461
9,processing_teacher_forced,active,active,a smezemlom grinelloms a brikudtas .,the smepemgor klonorruded the plokudsel .,the plokudsel was klonorruded by the smepemgor .,a smezemlom grinelloms a brikudtas .,full_sentence_processing,-6.8625,-6.459558823529412,0.4029411764705877,-102.9375,-109.8125,-6.875,15,17,passive,1,0,-0.4029411764705877,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,active,0,-0.4029411764705877
9,processing_teacher_forced,no_prime_eos,no_prime_eos,NA,the smepemgor klonorruded the plokudsel .,the plokudsel was klonorruded by the smepemgor .,<|eot_id|>,full_sentence_processing,-8.641666666666667,-7.919117647058823,0.7225490196078441,-129.625,-134.625,-5,15,17,passive,1,0,-0.7225490196078441,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,no_prime_eos,0,-0.7225490196078441
