item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator,active_choice_indicator,active_minus_passive_logprob,dataset_id,dataset_label,model_family,variant,condition_key,comparison_condition,response_choice,response_logprob
0,processing_teacher_forced,passive,passive,the smesilrab is zraruklomed by the skozemdil .,a vrepimpav drupemzired a smevakkul .,a smevakkul was drupemzired by a vrepimpav .,the smesilrab is zraruklomed by the skozemdil .,full_sentence_processing,-7.1484375,-6.392361111111111,0.7560763888888893,-114.375,-115.0625,-0.6875,16,18,passive,1,0,-0.7560763888888893,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.7560763888888893
0,processing_teacher_forced,filler,filler,The nasker plodded near hulven .,a vrepimpav drupemzired a smevakkul .,a smevakkul was drupemzired by a vrepimpav .,The nasker plodded near hulven .,full_sentence_processing,-7.55078125,-6.972222222222222,0.5785590277777777,-120.8125,-125.5,-4.6875,16,18,passive,1,0,-0.5785590277777777,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.5785590277777777
1,processing_teacher_forced,passive,passive,a klosilfin was vragafmured by a brikudtas .,the grivarbav zranorzirs the frazemzom .,the frazemzom is zranorzired by the grivarbav .,a klosilfin was vragafmured by a brikudtas .,full_sentence_processing,-7.454166666666667,-7.011029411764706,0.443137254901961,-111.8125,-119.1875,-7.375,15,17,passive,1,0,-0.443137254901961,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.443137254901961
1,processing_teacher_forced,filler,filler,The drabble quisted in varlen .,the grivarbav zranorzirs the frazemzom .,the frazemzom is zranorzired by the grivarbav .,The drabble quisted in varlen .,full_sentence_processing,-7.816666666666666,-7.238970588235294,0.577696078431372,-117.25,-123.0625,-5.8125,15,17,passive,1,0,-0.577696078431372,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.577696078431372
2,processing_teacher_forced,passive,passive,a vrefimdil is frafimvoled by a fravaksel .,the vrakudmur drupemzired the kvezemzom .,the kvezemzom was drupemzired by the vrakudmur .,a vrefimdil is frafimvoled by a fravaksel .,full_sentence_processing,-6.841911764705882,-6.082236842105263,0.7596749226006194,-116.3125,-115.5625,0.75,17,19,passive,1,0,-0.7596749226006194,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.7596749226006194
2,processing_teacher_forced,filler,filler,The plinter drossed in marven .,the vrakudmur drupemzired the kvezemzom .,the kvezemzom was drupemzired by the vrakudmur .,The plinter drossed in marven .,full_sentence_processing,-7.323529411764706,-6.842105263157895,0.481424148606811,-124.5,-130,-5.5,17,19,passive,1,0,-0.481424148606811,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.481424148606811
3,processing_teacher_forced,passive,passive,a kvesorrud was kvevarmured by a klogafrud .,the franorbav grifimloms the smesilrab .,the smesilrab is grifimlomed by the franorbav .,a kvesorrud was kvevarmured by a klogafrud .,full_sentence_processing,-7.579166666666667,-6.636029411764706,0.943137254901961,-113.6875,-112.8125,0.875,15,17,passive,1,0,-0.943137254901961,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.943137254901961
3,processing_teacher_forced,filler,filler,The claven morged through selven .,the franorbav grifimloms the smesilrab .,the smesilrab is grifimlomed by the franorbav .,The claven morged through selven .,full_sentence_processing,-8.0125,-7.022058823529412,0.9904411764705872,-120.1875,-119.375,0.8125,15,17,passive,1,0,-0.9904411764705872,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.9904411764705872
4,processing_teacher_forced,passive,passive,a zlosillom is kvesornefed by a vratorrud .,the smevakrab zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the smevakrab .,a zlosillom is kvesornefed by a vratorrud .,full_sentence_processing,-6.920833333333333,-6.033088235294118,0.8877450980392156,-103.8125,-102.5625,1.25,15,17,passive,1,0,-0.8877450980392156,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.8877450980392156
4,processing_teacher_forced,filler,filler,The trassel fented beside murven .,the smevakrab zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the smevakrab .,The trassel fented beside murven .,full_sentence_processing,-7.379166666666666,-6.694852941176471,0.6843137254901954,-110.6875,-113.8125,-3.125,15,17,passive,1,0,-0.6843137254901954,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.6843137254901954
5,processing_teacher_forced,passive,passive,a druvarmur was zraruklomed by a frataflom .,the skozemdil smenelmurs the vrefimdil .,the vrefimdil is smenelmured by the skozemdil .,a druvarmur was zraruklomed by a frataflom .,full_sentence_processing,-7.083333333333333,-6.375,0.708333333333333,-106.25,-108.375,-2.125,15,17,passive,1,0,-0.708333333333333,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.708333333333333
5,processing_teacher_forced,filler,filler,The drimlet vorked before talven .,the skozemdil smenelmurs the vrefimdil .,the vrefimdil is smenelmured by the skozemdil .,The drimlet vorked before talven .,full_sentence_processing,-7.1875,-6.6286764705882355,0.5588235294117645,-107.8125,-112.6875,-4.875,15,17,passive,1,0,-0.5588235294117645,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.5588235294117645
6,processing_teacher_forced,passive,passive,a smezemlom was smegafdiled by a vranorked .,the fradullom grifimloms the vrasilvol .,the vrasilvol is grifimlomed by the fradullom .,a smezemlom was smegafdiled by a vranorked .,full_sentence_processing,-6.42578125,-5.850694444444445,0.5750868055555554,-102.8125,-105.3125,-2.5,16,18,passive,1,0,-0.5750868055555554,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.5750868055555554
6,processing_teacher_forced,filler,filler,The drimlet vorked before talven .,the fradullom grifimloms the vrasilvol .,the vrasilvol is grifimlomed by the fradullom .,The drimlet vorked before talven .,full_sentence_processing,-6.7421875,-6.097222222222222,0.6449652777777777,-107.875,-109.75,-1.875,16,18,passive,1,0,-0.6449652777777777,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.6449652777777777
7,processing_teacher_forced,passive,passive,the plolodnef is zrazemgored by the skozemdil .,a vretortas skotafruded a vramolsim .,a vramolsim was skotafruded by a vretortas .,the plolodnef is zrazemgored by the skozemdil .,full_sentence_processing,-7.025,-6.4411764705882355,0.5838235294117649,-105.375,-109.5,-4.125,15,17,passive,1,0,-0.5838235294117649,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.5838235294117649
7,processing_teacher_forced,filler,filler,The drasken yelped on fralden .,a vretortas skotafruded a vramolsim .,a vramolsim was skotafruded by a vretortas .,The drasken yelped on fralden .,full_sentence_processing,-7.020833333333333,-6.481617647058823,0.5392156862745097,-105.3125,-110.1875,-4.875,15,17,passive,1,0,-0.5392156862745097,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.5392156862745097
8,processing_teacher_forced,passive,passive,the zraduldil is drupemzired by the vrefimdil .,a tlunelsel smedulpaved a brisilsel .,a brisilsel was smedulpaved by a tlunelsel .,the zraduldil is drupemzired by the vrefimdil .,full_sentence_processing,-7.1875,-6.095588235294118,1.0919117647058822,-107.8125,-103.625,4.1875,15,17,passive,1,0,-1.0919117647058822,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,1.0919117647058822
8,processing_teacher_forced,filler,filler,The vornel stonned during nalven .,a tlunelsel smedulpaved a brisilsel .,a brisilsel was smedulpaved by a tlunelsel .,The vornel stonned during nalven .,full_sentence_processing,-7.491666666666666,-6.6286764705882355,0.8629901960784307,-112.375,-112.6875,-0.3125,15,17,passive,1,0,-0.8629901960784307,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.8629901960784307
9,processing_teacher_forced,passive,passive,a brikudtas is grinellomed by a smezemlom .,the smepemgor klonorruded the plokudsel .,the plokudsel was klonorruded by the smepemgor .,a brikudtas is grinellomed by a smezemlom .,full_sentence_processing,-6.670833333333333,-5.955882352941177,0.7149509803921568,-100.0625,-101.25,-1.1875,15,17,passive,1,0,-0.7149509803921568,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.7149509803921568
9,processing_teacher_forced,filler,filler,The noster glimmed near varset .,the smepemgor klonorruded the plokudsel .,the plokudsel was klonorruded by the smepemgor .,The noster glimmed near varset .,full_sentence_processing,-7.425,-6.720588235294118,0.7044117647058821,-111.375,-114.25,-2.875,15,17,passive,1,0,-0.7044117647058821,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.7044117647058821
10,processing_teacher_forced,passive,passive,a plovakzir is kvevarmured by a smezemlom .,the mnidulzom grinellomed the mnikudpav .,the mnikudpav was grinellomed by the mnidulzom .,a plovakzir is kvevarmured by a smezemlom .,full_sentence_processing,-7.233333333333333,-6.323529411764706,0.9098039215686278,-108.5,-107.5,1,15,17,passive,1,0,-0.9098039215686278,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.9098039215686278
10,processing_teacher_forced,filler,filler,The trasket draved on molven .,the mnidulzom grinellomed the mnikudpav .,the mnikudpav was grinellomed by the mnidulzom .,The trasket draved on molven .,full_sentence_processing,-7.925,-7,0.9249999999999998,-118.875,-119,-0.125,15,17,passive,1,0,-0.9249999999999998,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.9249999999999998
11,processing_teacher_forced,passive,passive,a smepimzir was kvevarmured by a mnidulzom .,the zraduldil kvezemrabs the tlumolvek .,the tlumolvek is kvezemrabed by the zraduldil .,a smepimzir was kvevarmured by a mnidulzom .,full_sentence_processing,-6.62890625,-5.847222222222222,0.7816840277777777,-106.0625,-105.25,0.8125,16,18,passive,1,0,-0.7816840277777777,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.7816840277777777
11,processing_teacher_forced,filler,filler,The noster glimmed near varset .,the zraduldil kvezemrabs the tlumolvek .,the tlumolvek is kvezemrabed by the zraduldil .,The noster glimmed near varset .,full_sentence_processing,-7.25,-6.725694444444445,0.5243055555555554,-116,-121.0625,-5.0625,16,18,passive,1,0,-0.5243055555555554,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.5243055555555554
12,processing_teacher_forced,passive,passive,the smekudlom is vregafvoled by the vramolsim .,a fradulvek grineldiled a tlumolvek .,a tlumolvek was grineldiled by a fradulvek .,the smekudlom is vregafvoled by the vramolsim .,full_sentence_processing,-7.821428571428571,-6.953125,0.8683035714285712,-109.5,-111.25,-1.75,14,16,passive,1,0,-0.8683035714285712,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.8683035714285712
12,processing_teacher_forced,filler,filler,The claven morged through selven .,a fradulvek grineldiled a tlumolvek .,a tlumolvek was grineldiled by a fradulvek .,The claven morged through selven .,full_sentence_processing,-7.700892857142857,-7.05859375,0.6422991071428568,-107.8125,-112.9375,-5.125,14,16,passive,1,0,-0.6422991071428568,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.6422991071428568
13,processing_teacher_forced,passive,passive,a grivarbav is drupemzired by a vretortas .,the pnezebkul grifimlomed the smevakrab .,the smevakrab was grifimlomed by the pnezebkul .,a grivarbav is drupemzired by a vretortas .,full_sentence_processing,-7.27734375,-6.399305555555555,0.8780381944444446,-116.4375,-115.1875,1.25,16,18,passive,1,0,-0.8780381944444446,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.8780381944444446
13,processing_teacher_forced,filler,filler,The plinter drossed in marven .,the pnezebkul grifimlomed the smevakrab .,the smevakrab was grifimlomed by the pnezebkul .,The plinter drossed in marven .,full_sentence_processing,-7.81640625,-6.861111111111111,0.9552951388888892,-125.0625,-123.5,1.5625,16,18,passive,1,0,-0.9552951388888892,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.9552951388888892
14,processing_teacher_forced,passive,passive,the klogafrud is vregafvoled by the vretafzir .,a vrefimdil vrerukgored a grisortas .,a grisortas was vrerukgored by a vrefimdil .,the klogafrud is vregafvoled by the vretafzir .,full_sentence_processing,-7.241666666666666,-6.305147058823529,0.9365196078431371,-108.625,-107.1875,1.4375,15,17,passive,1,0,-0.9365196078431371,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.9365196078431371
14,processing_teacher_forced,filler,filler,The slinter maved after bralken .,a vrefimdil vrerukgored a grisortas .,a grisortas was vrerukgored by a vrefimdil .,The slinter maved after bralken .,full_sentence_processing,-8.0125,-7.551470588235294,0.4610294117647049,-120.1875,-128.375,-8.1875,15,17,passive,1,0,-0.4610294117647049,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.4610294117647049
15,processing_teacher_forced,passive,passive,the vranorked is smevarbaved by the vretafzir .,a frazemzom smegafdiled a vrepimpav .,a vrepimpav was smegafdiled by a frazemzom .,the vranorked is smevarbaved by the vretafzir .,full_sentence_processing,-7.316666666666666,-6.382352941176471,0.9343137254901954,-109.75,-108.5,1.25,15,17,passive,1,0,-0.9343137254901954,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.9343137254901954
15,processing_teacher_forced,filler,filler,The plinter drossed in marven .,a frazemzom smegafdiled a vrepimpav .,a vrepimpav was smegafdiled by a frazemzom .,The plinter drossed in marven .,full_sentence_processing,-8.120833333333334,-7.448529411764706,0.672303921568628,-121.8125,-126.625,-4.8125,15,17,passive,1,0,-0.672303921568628,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.672303921568628
16,processing_teacher_forced,passive,passive,a frataflom was drupemzired by a smenelsel .,the frapemsim kvezemrabs the skozebsel .,the skozebsel is kvezemrabed by the frapemsim .,a frataflom was drupemzired by a smenelsel .,full_sentence_processing,-6.2265625,-5.708333333333333,0.518229166666667,-99.625,-102.75,-3.125,16,18,passive,1,0,-0.518229166666667,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.518229166666667
16,processing_teacher_forced,filler,filler,The prindle rasped during forven .,the frapemsim kvezemrabs the skozebsel .,the skozebsel is kvezemrabed by the frapemsim .,The prindle rasped during forven .,full_sentence_processing,-7.2421875,-6.84375,0.3984375,-115.875,-123.1875,-7.3125,16,18,passive,1,0,-0.3984375,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.3984375
17,processing_teacher_forced,passive,passive,a frazemzom is klosorveked by a kvesorrud .,the kvevarzom drupemzired the frasorgor .,the frasorgor was drupemzired by the kvevarzom .,a frazemzom is klosorveked by a kvesorrud .,full_sentence_processing,-5.908088235294118,-5.654605263157895,0.25348297213622306,-100.4375,-107.4375,-7,17,19,passive,1,0,-0.25348297213622306,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.25348297213622306
17,processing_teacher_forced,filler,filler,The vornel stonned during nalven .,the kvevarzom drupemzired the frasorgor .,the frasorgor was drupemzired by the kvevarzom .,The vornel stonned during nalven .,full_sentence_processing,-6.904411764705882,-6.536184210526316,0.3682275541795663,-117.375,-124.1875,-6.8125,17,19,passive,1,0,-0.3682275541795663,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.3682275541795663
18,processing_teacher_forced,passive,passive,the vretafzir is zraruklomed by the smezemlom .,a brikudtas smenelmured a skozemdil .,a skozemdil was smenelmured by a brikudtas .,the vretafzir is zraruklomed by the smezemlom .,full_sentence_processing,-7.2,-6.830882352941177,0.3691176470588235,-108,-116.125,-8.125,15,17,passive,1,0,-0.3691176470588235,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.3691176470588235
18,processing_teacher_forced,filler,filler,The prindle rasped during forven .,a brikudtas smenelmured a skozemdil .,a skozemdil was smenelmured by a brikudtas .,The prindle rasped during forven .,full_sentence_processing,-7.5875,-7.194852941176471,0.39264705882352935,-113.8125,-122.3125,-8.5,15,17,passive,1,0,-0.39264705882352935,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.39264705882352935
19,processing_teacher_forced,passive,passive,the drutorked was smenelmured by the smepimzir .,a plovakzir zrazemgors a smesilrab .,a smesilrab is zrazemgored by a plovakzir .,the drutorked was smenelmured by the smepimzir .,full_sentence_processing,-6.3671875,-5.635416666666667,0.731770833333333,-101.875,-101.4375,0.4375,16,18,passive,1,0,-0.731770833333333,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.731770833333333
19,processing_teacher_forced,filler,filler,The drimlet vorked before talven .,a plovakzir zrazemgors a smesilrab .,a smesilrab is zrazemgored by a plovakzir .,The drimlet vorked before talven .,full_sentence_processing,-6.78515625,-6.9375,-0.15234375,-108.5625,-124.875,-16.3125,16,18,active,0,1,0.15234375,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,0,-0.15234375
20,processing_teacher_forced,passive,passive,a kveruknef is grineldiled by a smepimzir .,the vratafsel zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the vratafsel .,a kveruknef is grineldiled by a smepimzir .,full_sentence_processing,-6.975,-6.044117647058823,0.9308823529411764,-104.625,-102.75,1.875,15,17,passive,1,0,-0.9308823529411764,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,passive,1,0.9308823529411764
20,processing_teacher_forced,filler,filler,The vornet drissed near malden .,the vratafsel zlodulfined the kvenorkul .,the kvenorkul was zlodulfined by the vratafsel .,The vornet drissed near malden .,full_sentence_processing,-7.3875,-6.610294117647059,0.7772058823529413,-110.8125,-112.375,-1.5625,15,17,passive,1,0,-0.7772058823529413,llama_strict_jabberwocky,LLaMA lexically controlled Jabberwocky,llama,strict_control,jabberwocky_jabberwocky,filler,1,0.7772058823529413
