prompt_template,metric,condition_a,condition_b,n_items,mean_diff_b_minus_a,sd_diff,effect_size_dz,t_stat,t_p_two_sided,perm_p_two_sided,bootstrap_ci95_low,bootstrap_ci95_high,mcnemar_b,mcnemar_c,mcnemar_p_exact
processing_teacher_forced,logprob_delta,active,filler,2080,0.07928024838302644,0.19080236298044714,0.4155097827124439,18.95016172548045,5.318250390731203e-74,0.0,0.07089440311748263,0.08737843687283837,,,
processing_teacher_forced,passive_choice_delta,active,filler,2080,0.015865384615384615,0.23051946097720663,0.06882449120837289,3.138879740829538,0.0017197508505565782,0.0028,0.0057692307692307696,0.025961538461538463,72.0,39.0,0.002238345717908801
processing_teacher_forced,logprob_delta,active,no_prime_empty,2080,0.15790757503162475,0.3036862357608031,0.519969483095045,23.71425705705888,3.1407162242474835e-110,0.0,0.1449012223059974,0.17090957938848833,,,
processing_teacher_forced,passive_choice_delta,active,no_prime_empty,2080,-0.00625,0.2816487139612004,-0.02219076349434705,-1.0120545280176632,0.31162975059087256,0.3482,-0.01826923076923077,0.0057692307692307696,76.0,89.0,0.35023436538307345
processing_teacher_forced,logprob_delta,active,no_prime_eos,2080,0.1875306341487131,0.28963546554929254,0.647471240419615,29.52923187139603,2.4416656595970556e-160,0.0,0.1751150940958285,0.19980826660698653,,,
processing_teacher_forced,passive_choice_delta,active,no_prime_eos,2080,-0.008653846153846154,0.2807296810263457,-0.03082626005988307,-1.4058937667197502,0.15990510325506163,0.1896,-0.020673076923076922,0.0033653846153846156,73.0,91.0,0.18418204236683927
processing_teacher_forced,logprob_delta,active,passive,2080,0.2787826121452294,0.1425524649311908,1.9556491869838664,89.19132572456454,0.0,0.0,0.27268729310145196,0.28502892713236466,,,
processing_teacher_forced,passive_choice_delta,active,passive,2080,0.04519230769230769,0.20777564383420444,0.217505318998646,9.919768782024192,1.0807202094248854e-22,0.0,0.03653846153846154,0.05432692307692308,94.0,0.0,1.0097419586828951e-28
processing_teacher_forced,logprob_delta,no_prime_empty,filler,2080,-0.07862732664859827,0.28283699601457307,-0.277995197787163,-12.678531712499899,1.5510331203591585e-35,0.0,-0.09067402250659116,-0.06637339016457793,,,
processing_teacher_forced,passive_choice_delta,no_prime_empty,filler,2080,0.022115384615384617,0.24518714304941666,0.09019797832926066,4.113660731385903,4.046066098608099e-05,0.0,0.011538461538461539,0.032692307692307694,86.0,40.0,5.103265178960251e-05
processing_teacher_forced,logprob_delta,no_prime_eos,filler,2080,-0.10825038576568666,0.25493536566544933,-0.4246189440336152,-19.365603400746974,6.025117936666887e-77,0.0,-0.11918205078193375,-0.09751044012691036,,,
processing_teacher_forced,passive_choice_delta,no_prime_eos,filler,2080,0.02451923076923077,0.23595672150963282,0.10391410175712999,4.73921220578923,2.290770381936586e-06,0.0,0.014423076923076924,0.03461538461538462,84.0,33.0,2.6732854862880627e-06
processing_teacher_forced,logprob_delta,no_prime_eos,no_prime_empty,2080,-0.02962305911708839,0.2687402246338216,-0.11022934567183607,-5.027231642391421,5.402109189553945e-07,0.0,-0.041137468967461864,-0.0180359503728613,,,
processing_teacher_forced,passive_choice_delta,no_prime_eos,no_prime_empty,2080,0.002403846153846154,0.2622542421530823,0.009166090638270735,0.4180380515995025,0.6759624693699934,0.7401,-0.008653846153846154,0.013461538461538462,74.0,69.0,0.7381368030418517
processing_teacher_forced,logprob_delta,passive,filler,2080,-0.19950236376220296,0.18864277620965214,-1.057566940917376,-48.232473457250556,0.0,0.0,-0.20759006753713322,-0.1913744473223522,,,
processing_teacher_forced,passive_choice_delta,passive,filler,2080,-0.029326923076923077,0.1687618061960325,-0.17377701588982244,-7.925451318585518,3.673175848118965e-15,0.0,-0.03653846153846154,-0.022115384615384617,0.0,61.0,8.673617379884035e-19
processing_teacher_forced,logprob_delta,passive,no_prime_empty,2080,-0.1208750371136047,0.3064133310022732,-0.3944836104820386,-17.991220731040045,2.251547140592709e-67,0.0,-0.13379667069223047,-0.1076664853314544,,,
processing_teacher_forced,passive_choice_delta,passive,no_prime_empty,2080,-0.05144230769230769,0.22095127872331397,-0.23282195056551935,-10.618314658338061,1.0997710049283822e-25,0.0,-0.061057692307692306,-0.041826923076923074,0.0,107.0,1.232595164407831e-32
processing_teacher_forced,logprob_delta,passive,no_prime_eos,2080,-0.09125197799651628,0.29379315479309326,-0.31059940133997127,-14.165512178333582,1.4858619784304413e-43,0.0,-0.10384177059637818,-0.0785434258700337,,,
processing_teacher_forced,passive_choice_delta,passive,no_prime_eos,2080,-0.05384615384615385,0.22576813542050386,-0.23850200891220913,-10.877365175939056,7.691996581455641e-27,0.0,-0.06347355769230768,-0.04423076923076923,0.0,112.0,3.851859888774472e-34
