prompt_template,metric,condition_a,condition_b,n_items,mean_diff_b_minus_a,sd_diff,effect_size_dz,t_stat,t_p_two_sided,perm_p_two_sided,bootstrap_ci95_low,bootstrap_ci95_high,mcnemar_b,mcnemar_c,mcnemar_p_exact
processing_teacher_forced,logprob_delta,active,filler,2048,0.07671236546030122,0.33927829066324905,0.22610455066352048,10.232323906004007,5.316470335897011e-24,0.0,0.0621029432055851,0.09118708352366138,,,
processing_teacher_forced,logprob_sum_delta,active,filler,2048,0.16230828315019608,2.402026005182793,0.06757140963502786,3.0579329259047814,0.0022575457338453874,0.0017,0.057615206111222506,0.26633560797199607,,,
processing_teacher_forced,passive_choice_delta,active,filler,2048,0.00439453125,0.1546549324410915,0.028415073354830695,1.2859194276552937,0.19861662183810913,0.2554,-0.001953125,0.01123046875,29.0,20.0,0.2528697301676033
processing_teacher_forced,logprob_delta,active,no_prime,2048,0.7847059451139695,0.5271630604422649,1.4885450138627663,67.36385749784226,0.0,0.0,0.7625131816348791,0.807559570649598,,,
processing_teacher_forced,logprob_sum_delta,active,no_prime,2048,0.7331761531531811,3.035771110992464,0.24151232960165062,10.929600384095213,4.582713658831461e-27,0.0,0.6016588839236647,0.8642624897882342,,,
processing_teacher_forced,passive_choice_delta,active,no_prime,2048,0.01220703125,0.14099725805860186,0.08657637331448292,3.9179994023173714,9.221728549217175e-05,0.0002,0.00634765625,0.0185546875,33.0,8.0,0.00011222142620681552
processing_teacher_forced,logprob_delta,active,passive,2048,0.24788372910152823,0.2026592075367279,1.2231555235732594,55.35370017052375,0.0,0.0,0.2391424465431492,0.25693158216257067,,,
processing_teacher_forced,logprob_sum_delta,active,passive,2048,1.827449998818338,1.4056985779448996,1.3000297698885273,58.832631426084134,0.0,0.0,1.7667893113801256,1.887497093854472,,,
processing_teacher_forced,passive_choice_delta,active,passive,2048,0.01708984375,0.1333530149980196,0.12815491086012415,5.799629216739284,7.681149713852576e-09,0.0,0.01171875,0.02294921875,36.0,1.0,5.529727786779404e-10
processing_teacher_forced,logprob_delta,no_prime,filler,2048,-0.7079935796536683,0.5475665431621747,-1.2929818092336942,-58.51367713663974,0.0,0.0,-0.7316870913508955,-0.6841257429262624,,,
processing_teacher_forced,logprob_sum_delta,no_prime,filler,2048,-0.570867870002985,3.231162820926686,-0.17667567425130934,-7.995428309363606,2.137891273904297e-15,0.0,-0.7103427063673735,-0.43334850133396685,,,
processing_teacher_forced,passive_choice_delta,no_prime,filler,2048,-0.0078125,0.1323844677018992,-0.05901372068505829,-2.6706561330850267,0.007630235293191679,0.0099,-0.013671875,-0.00244140625,10.0,26.0,0.011330984183587134
processing_teacher_forced,logprob_delta,passive,filler,2048,-0.17117136364122704,0.34312675005435606,-0.49885753184242004,-22.575714791152595,5.901908770081998e-101,0.0,-0.18571479007239555,-0.1564167737672549,,,
processing_teacher_forced,logprob_sum_delta,passive,filler,2048,-1.6651417156681418,2.471227466592368,-0.6738115928940542,-30.493231780959686,1.0947688430878598e-168,0.0,-1.7746265423018486,-1.5564253833843396,,,
processing_teacher_forced,passive_choice_delta,passive,filler,2048,-0.0126953125,0.1282514054389615,-0.09898770665746866,-4.479672232422454,7.887836143358173e-06,0.0001,-0.01806640625,-0.00732421875,4.0,30.0,6.16488978266716e-06
processing_teacher_forced,logprob_delta,passive,no_prime,2048,0.5368222160124412,0.5306309663997912,1.0116677126000695,45.78285439276752,9.8599175e-316,0.0,0.5141845643493377,0.5601998426964403,,,
processing_teacher_forced,logprob_sum_delta,passive,no_prime,2048,-1.0942738456651568,3.0949840151695103,-0.3535636501842237,-16.000464296085305,2.188084937108267e-54,0.0,-1.2276822001906111,-0.9613753109239042,,,
processing_teacher_forced,passive_choice_delta,passive,no_prime,2048,-0.0048828125,0.09872457746628462,-0.04945893540711812,-2.2382559114650022,0.02531150461595415,0.0424,-0.00927734375,-0.0009765625,5.0,15.0,0.04138946533203125
